Date,cov_US_EQUITY__US_EQUITY,cov_US_EQUITY__INTL_EQUITY,cov_US_EQUITY__US_BONDS,cov_US_EQUITY__INTL_BONDS,cov_US_EQUITY__US_REIT,cov_US_EQUITY__INTL_REIT,cov_US_EQUITY__GOLD,cov_US_EQUITY__BTC,cov_INTL_EQUITY__US_EQUITY,cov_INTL_EQUITY__INTL_EQUITY,cov_INTL_EQUITY__US_BONDS,cov_INTL_EQUITY__INTL_BONDS,cov_INTL_EQUITY__US_REIT,cov_INTL_EQUITY__INTL_REIT,cov_INTL_EQUITY__GOLD,cov_INTL_EQUITY__BTC,cov_US_BONDS__US_EQUITY,cov_US_BONDS__INTL_EQUITY,cov_US_BONDS__US_BONDS,cov_US_BONDS__INTL_BONDS,cov_US_BONDS__US_REIT,cov_US_BONDS__INTL_REIT,cov_US_BONDS__GOLD,cov_US_BONDS__BTC,cov_INTL_BONDS__US_EQUITY,cov_INTL_BONDS__INTL_EQUITY,cov_INTL_BONDS__US_BONDS,cov_INTL_BONDS__INTL_BONDS,cov_INTL_BONDS__US_REIT,cov_INTL_BONDS__INTL_REIT,cov_INTL_BONDS__GOLD,cov_INTL_BONDS__BTC,cov_US_REIT__US_EQUITY,cov_US_REIT__INTL_EQUITY,cov_US_REIT__US_BONDS,cov_US_REIT__INTL_BONDS,cov_US_REIT__US_REIT,cov_US_REIT__INTL_REIT,cov_US_REIT__GOLD,cov_US_REIT__BTC,cov_INTL_REIT__US_EQUITY,cov_INTL_REIT__INTL_EQUITY,cov_INTL_REIT__US_BONDS,cov_INTL_REIT__INTL_BONDS,cov_INTL_REIT__US_REIT,cov_INTL_REIT__INTL_REIT,cov_INTL_REIT__GOLD,cov_INTL_REIT__BTC,cov_GOLD__US_EQUITY,cov_GOLD__INTL_EQUITY,cov_GOLD__US_BONDS,cov_GOLD__INTL_BONDS,cov_GOLD__US_REIT,cov_GOLD__INTL_REIT,cov_GOLD__GOLD,cov_GOLD__BTC,cov_BTC__US_EQUITY,cov_BTC__INTL_EQUITY,cov_BTC__US_BONDS,cov_BTC__INTL_BONDS,cov_BTC__US_REIT,cov_BTC__INTL_REIT,cov_BTC__GOLD,cov_BTC__BTC
2021-01-04,9.276513069783824e-05,7.607892861049243e-05,-4.643668870133882e-07,-2.450313562147381e-06,9.760973682364468e-05,7.023558939153634e-05,1.7110436870152434e-05,7.739897100160075e-05,7.607892861049243e-05,0.00010101304594744031,3.6850909221604666e-06,-6.784197567030349e-07,8.251750589948056e-05,9.594924797073714e-05,2.6696248918443532e-05,7.880364491382789e-05,-4.643668870133882e-07,3.6850909221604666e-06,5.396278630256067e-06,2.5482232457173018e-06,8.086107808156205e-07,5.810411569592595e-06,7.841405185829267e-06,4.74423429733216e-06,-2.450313562147381e-06,-6.784197567030349e-07,2.5482232457173018e-06,3.0320401331881757e-06,-8.801905132176049e-07,1.2855971977275273e-06,3.698670540321067e-06,-7.829248813218305e-07,9.760973682364468e-05,8.251750589948056e-05,8.086107808156205e-07,-8.801905132176049e-07,0.00013975693136679643,9.094158977768015e-05,2.136091705899378e-05,8.339226510987324e-05,7.023558939153634e-05,9.594924797073714e-05,5.810411569592595e-06,1.2855971977275273e-06,9.094158977768015e-05,0.00012204385492195166,3.148104161762471e-05,9.896313242321566e-05,1.7110436870152434e-05,2.6696248918443532e-05,7.841405185829267e-06,3.698670540321067e-06,2.136091705899378e-05,3.148104161762471e-05,6.493356899540735e-05,0.0001113206501864833,7.739897100160075e-05,7.880364491382789e-05,4.74423429733216e-06,-7.829248813218305e-07,8.339226510987324e-05,9.896313242321566e-05,0.0001113206501864833,0.001424844674916697
2021-01-05,0.00011393825289293281,6.89461601376888e-05,-5.507100121690519e-07,-2.0715893458552386e-06,0.00014074945145829497,7.814667467068052e-05,-4.896957791676831e-06,5.27533446394481e-05,6.89461601376888e-05,8.168635311737891e-05,3.7533375331307436e-06,9.833848778367076e-08,8.530217421949589e-05,8.637294708398145e-05,6.402439048663974e-06,4.4573655667213606e-05,-5.507100121690519e-07,3.7533375331307436e-06,5.384800550057628e-06,2.5347429377850774e-06,4.752147280429453e-07,5.8420031440037935e-06,7.623043109969405e-06,5.02780028495042e-06,-2.0715893458552386e-06,9.833848778367076e-08,2.5347429377850774e-06,3.00404912738019e-06,-8.830822496493635e-07,1.7120799016461855e-06,4.083467926445012e-06,2.81231401789594e-07,0.00014074945145829497,8.530217421949589e-05,4.752147280429453e-07,-8.830822496493635e-07,0.000210691922626085,0.00011187176232645176,-2.6235650506782136e-06,8.205712967998698e-05,7.814667467068052e-05,8.637294708398145e-05,5.8420031440037935e-06,1.7120799016461855e-06,0.00011187176232645176,0.00012260880481944526,1.212818679027261e-05,7.500798393280972e-05,-4.896957791676831e-06,6.402439048663974e-06,7.623043109969405e-06,4.083467926445012e-06,-2.6235650506782136e-06,1.212818679027261e-05,6.809829623687077e-05,7.166776036644326e-05,5.27533446394481e-05,4.4573655667213606e-05,5.02780028495042e-06,2.81231401789594e-07,8.205712967998698e-05,7.500798393280972e-05,7.166776036644326e-05,0.0013111762041064638
2021-01-06,0.00011711260497309129,7.512686226597662e-05,-4.613093202955411e-07,-2.3009108015152196e-06,0.00013117301986685374,7.988180328073223e-05,-4.2686046597622544e-06,6.305764495738138e-05,7.512686226597662e-05,9.228528993335487e-05,3.6689872668957455e-06,-1.311812329738365e-07,8.16481317662775e-05,9.110644699961058e-05,6.95032713197872e-06,5.09702368470309e-05,-4.613093202955411e-07,3.6689872668957455e-06,5.432017880247904e-06,2.492811765291484e-06,3.2755277794692276e-07,5.166577286701505e-06,7.638475729611824e-06,5.102394573407044e-06,-2.3009108015152196e-06,-1.311812329738365e-07,2.492811765291484e-06,2.973487119621546e-06,-9.968414902856586e-07,1.243318728193521e-06,4.079085373204106e-06,-8.499840489724348e-07,0.00013117301986685374,8.16481317662775e-05,3.2755277794692276e-07,-9.968414902856586e-07,0.00017710518552730046,0.00010015769166217111,-4.185116878105025e-06,8.623732862443368e-05,7.988180328073223e-05,9.110644699961058e-05,5.166577286701505e-06,1.243318728193521e-06,0.00010015769166217111,0.00012010257776875621,1.0955124063304466e-05,8.636680385129874e-05,-4.2686046597622544e-06,6.95032713197872e-06,7.638475729611824e-06,4.079085373204106e-06,-4.185116878105025e-06,1.0955124063304466e-05,6.239324222436455e-05,7.298993120636727e-05,6.305764495738138e-05,5.09702368470309e-05,5.102394573407044e-06,-8.499840489724348e-07,8.623732862443368e-05,8.636680385129874e-05,7.298993120636727e-05,0.0013888251643968384
2021-01-07,0.00012257190040599272,7.914661154251752e-05,-8.634708046014583e-07,-2.2374763523520624e-06,0.0001304573655874919,7.739140024210296e-05,-9.752953414292787e-06,8.459261000868379e-05,7.914661154251752e-05,9.35365494266724e-05,2.5094710477107208e-06,-1.5107048085157228e-08,8.00502017061148e-05,8.308556377803749e-05,4.325568638660381e-06,6.163259212034122e-05,-8.634708046014583e-07,2.5094710477107208e-06,6.525534438022041e-06,2.6465713356703034e-06,-4.1463863118135714e-07,4.866036018917172e-06,9.31913702800123e-06,3.631605463037015e-06,-2.2374763523520624e-06,-1.5107048085157228e-08,2.6465713356703034e-06,2.967666466538761e-06,-3.8900417213210987e-07,1.6668683035560066e-06,4.69377907505371e-06,-1.964576124286752e-06,0.0001304573655874919,8.00502017061148e-05,-4.1463863118135714e-07,-3.8900417213210987e-07,0.0001791034287052632,9.364973961315667e-05,-1.2687186934998069e-05,0.00010867616829430167,7.739140024210296e-05,8.308556377803749e-05,4.866036018917172e-06,1.6668683035560066e-06,9.364973961315667e-05,0.00010635823031518308,7.879695391184567e-06,0.0001053288396853014,-9.752953414292787e-06,4.325568638660381e-06,9.31913702800123e-06,4.69377907505371e-06,-1.2687186934998069e-05,7.879695391184567e-06,6.356148706565038e-05,6.872373145873508e-05,8.459261000868379e-05,6.163259212034122e-05,3.631605463037015e-06,-1.964576124286752e-06,0.00010867616829430167,0.0001053288396853014,6.872373145873508e-05,0.0014379541650681876
2021-01-08,0.00014545988115009125,8.644976608196913e-05,-9.432163667449795e-07,-2.6555050863266712e-06,0.00013033611649989458,6.874898485940059e-05,-1.025448012056422e-05,0.00011338784264765787,8.644976608196913e-05,9.414676981873815e-05,2.530793444497625e-06,-1.615543390884564e-07,7.425433527028343e-05,7.507569000620524e-05,4.455890415827952e-06,7.262050123229557e-05,-9.432163667449795e-07,2.530793444497625e-06,6.458769767149162e-06,2.6154494580822016e-06,-7.001643814392122e-07,5.725295688491874e-06,9.364683878234928e-06,3.2106760130649807e-06,-2.6555050863266712e-06,-1.615543390884564e-07,2.6154494580822016e-06,2.9528786306750915e-06,-4.294704795688357e-07,2.1498915054775457e-06,4.712729382886274e-06,-2.442033612619525e-06,0.00013033611649989458,7.425433527028343e-05,-7.001643814392122e-07,-4.294704795688357e-07,0.00018214720566747496,7.835736158450791e-05,-1.1067558172031234e-05,0.000132541677399995,6.874898485940059e-05,7.507569000620524e-05,5.725295688491874e-06,2.1498915054775457e-06,7.835736158450791e-05,9.275969429863745e-05,1.0571666378299327e-05,9.705319198989514e-05,-1.025448012056422e-05,4.455890415827952e-06,9.364683878234928e-06,4.712729382886274e-06,-1.1067558172031234e-05,1.0571666378299327e-05,6.648088507298864e-05,7.451332413650191e-05,0.00011338784264765787,7.262050123229557e-05,3.2106760130649807e-06,-2.442033612619525e-06,0.000132541677399995,9.705319198989514e-05,7.451332413650191e-05,0.0014324307136928498
2021-01-11,0.00014908644303461677,9.009064790059589e-05,-1.0438303103858575e-06,-2.4771132601216778e-06,0.00013578155849859307,7.015578448775241e-05,-2.029142402830741e-05,0.00012170703613669878,9.009064790059589e-05,9.459861325238266e-05,2.251926521548849e-06,7.877092192456532e-08,7.99154649919227e-05,7.113523059528907e-05,1.7708941156883003e-08,7.375751505985687e-05,-1.0438303103858575e-06,2.251926521548849e-06,6.373696882760592e-06,2.631454143370418e-06,-7.540916100436315e-07,5.183360411765627e-06,9.46872187912968e-06,1.5657390707962111e-06,-2.4771132601216778e-06,7.877092192456532e-08,2.631454143370418e-06,2.9435325679310886e-06,-1.0513934793175208e-07,2.2254874577502893e-06,5.484024381629733e-06,-7.147577015689589e-06,0.00013578155849859307,7.99154649919227e-05,-7.540916100436315e-07,-1.0513934793175208e-07,0.0001932506636458741,8.247357704948161e-05,-2.1882208190004544e-05,0.0001402965804447973,7.015578448775241e-05,7.113523059528907e-05,5.183360411765627e-06,2.2254874577502893e-06,8.247357704948161e-05,8.786789806815548e-05,4.557673992963434e-06,8.510589104786603e-05,-2.029142402830741e-05,1.7708941156883003e-08,9.46872187912968e-06,5.484024381629733e-06,-2.1882208190004544e-05,4.557673992963434e-06,8.263722302882254e-05,7.023105944531418e-05,0.00012170703613669878,7.375751505985687e-05,1.5657390707962111e-06,-7.147577015689589e-06,0.0001402965804447973,8.510589104786603e-05,7.023105944531418e-05,0.0013934808190264058
2021-01-12,0.00015446621091392374,9.723290179653826e-05,-9.565156155373823e-07,-2.510240576330649e-06,0.00014244112216473423,7.745147657334668e-05,-2.1663086796172005e-05,0.0001461529007684598,9.723290179653826e-05,0.00010681847313846465,2.9986957088032717e-06,3.0086795560467735e-07,8.874770278952308e-05,8.374531055634093e-05,-1.2210238647745032e-06,8.521617151493381e-05,-9.565156155373823e-07,2.9986957088032717e-06,7.0775699859709976e-06,3.0342571214228233e-06,-5.461451867861528e-07,5.895136523863519e-06,1.0211269282975549e-05,2.1935827489843685e-06,-2.510240576330649e-06,3.0086795560467735e-07,3.0342571214228233e-06,3.2578480463031514e-06,-1.0355698980077405e-07,2.3723791576587905e-06,6.301215324871412e-06,-9.275519834664835e-06,0.00014244112216473423,8.874770278952308e-05,-5.461451867861528e-07,-1.0355698980077405e-07,0.00020088291183510692,9.028450862801567e-05,-2.2760843633439466e-05,0.0001528399150672892,7.745147657334668e-05,8.374531055634093e-05,5.895136523863519e-06,2.3723791576587905e-06,9.028450862801567e-05,0.00010072424272473356,3.954267517236492e-06,9.469062179592598e-05,-2.1663086796172005e-05,-1.2210238647745032e-06,1.0211269282975549e-05,6.301215324871412e-06,-2.2760843633439466e-05,3.954267517236492e-06,8.832169478772022e-05,6.42308813022542e-05,0.0001461529007684598,8.521617151493381e-05,2.1935827489843685e-06,-9.275519834664835e-06,0.0001528399150672892,9.469062179592598e-05,6.42308813022542e-05,0.0014312005884678626
2021-01-13,0.00014511176790239617,9.019690149574222e-05,-1.1329016413188214e-06,-2.2244834442707445e-06,0.0001345508259224945,7.348152130686605e-05,-2.0840799986311577e-05,0.0001421768445114557,9.019690149574222e-05,0.0001020214863485482,2.8778446369301476e-06,4.6365717829990535e-07,8.299498862393438e-05,8.117028007162764e-05,-5.304434292494103e-07,8.461993775234677e-05,-1.1329016413188214e-06,2.8778446369301476e-06,7.1714982910870535e-06,2.986475215935777e-06,-8.541592181591886e-07,5.82823145531031e-06,1.0285102543797207e-05,3.4495629271465247e-06,-2.2244834442707445e-06,4.6365717829990535e-07,2.986475215935777e-06,3.3146785008508706e-06,2.463610834481179e-07,2.5140591309662503e-06,6.401109708356117e-06,-7.338494826980939e-06,0.0001345508259224945,8.299498862393438e-05,-8.541592181591886e-07,2.463610834481179e-07,0.00019340205288809423,8.717096337574126e-05,-2.267270293182362e-05,0.00014911257620223303,7.348152130686605e-05,8.117028007162764e-05,5.82823145531031e-06,2.5140591309662503e-06,8.717096337574126e-05,0.00010028175380626639,4.38219968310026e-06,8.548800323887344e-05,-2.0840799986311577e-05,-5.304434292494103e-07,1.0285102543797207e-05,6.401109708356117e-06,-2.267270293182362e-05,4.38219968310026e-06,8.869221276092643e-05,6.541312969961145e-05,0.0001421768445114557,8.461993775234677e-05,3.4495629271465247e-06,-7.338494826980939e-06,0.00014911257620223303,8.548800323887344e-05,6.541312969961145e-05,0.001434973833260031
2021-01-14,0.00014570932426296614,9.13619266553414e-05,-1.1359359501190888e-06,-2.0925921438259347e-06,0.00013590367304366452,7.495508052218102e-05,-2.068301785508805e-05,0.00014610597121860087,9.13619266553414e-05,0.00010136334167487323,2.6200540714251797e-06,2.8110741587059333e-07,8.453227070118519e-05,7.930995523686054e-05,-2.6047777025017533e-07,8.759878324680491e-05,-1.1359359501190888e-06,2.6200540714251797e-06,7.5795058732910325e-06,3.271815044473873e-06,-6.199189378811408e-07,5.294855216257826e-06,1.0378839736447986e-05,2.9608820283194063e-06,-2.0925921438259347e-06,2.8110741587059333e-07,3.271815044473873e-06,3.5410115600251582e-06,3.956971237840532e-07,2.149457540196178e-06,6.6465105572866816e-06,-7.852393083897015e-06,0.00013590367304366452,8.453227070118519e-05,-6.199189378811408e-07,3.956971237840532e-07,0.00019247902045399783,8.879824054294919e-05,-2.0656502485176085e-05,0.00014828179103820523,7.495508052218102e-05,7.930995523686054e-05,5.294855216257826e-06,2.149457540196178e-06,8.879824054294919e-05,9.55192918934318e-05,2.7261873918767714e-06,7.066141622559692e-05,-2.068301785508805e-05,-2.6047777025017533e-07,1.0378839736447986e-05,6.6465105572866816e-06,-2.0656502485176085e-05,2.7261873918767714e-06,8.46695296956084e-05,6.293382283178203e-05,0.00014610597121860087,8.759878324680491e-05,2.9608820283194063e-06,-7.852393083897015e-06,0.00014828179103820523,7.066141622559692e-05,6.293382283178203e-05,0.0014017286799987505
2021-01-15,0.00014780361528939756,8.97338997045425e-05,-1.1011825106936184e-06,-2.112990655256266e-06,0.0001346042827010039,7.251385245855224e-05,-2.0738460999192745e-05,0.00015027902640556186,8.97338997045425e-05,0.0001008465434189054,2.5069291738347594e-06,2.7208106579448835e-07,8.230896931148108e-05,7.948429371331026e-05,6.256531343629829e-07,8.571005189367587e-05,-1.1011825106936184e-06,2.5069291738347594e-06,7.585895204754537e-06,3.286037015543371e-06,-1.6834264055096153e-07,5.1918251296352705e-06,1.0268281605236004e-05,3.141801999507688e-06,-2.112990655256266e-06,2.7208106579448835e-07,3.286037015543371e-06,3.549807671039391e-06,5.621251953071366e-07,2.102957160944465e-06,6.645990505608303e-06,-7.056410085403992e-06,0.0001346042827010039,8.230896931148108e-05,-1.6834264055096153e-07,5.621251953071366e-07,0.0002008141019454056,8.803454081692334e-05,-1.889348514470396e-05,0.0001469859205104315,7.251385245855224e-05,7.948429371331026e-05,5.1918251296352705e-06,2.102957160944465e-06,8.803454081692334e-05,9.60335336730446e-05,4.191283885146931e-06,6.818760756631672e-05,-2.0738460999192745e-05,6.256531343629829e-07,1.0268281605236004e-05,6.645990505608303e-06,-1.889348514470396e-05,4.191283885146931e-06,8.845730975423556e-05,6.049554883799313e-05,0.00015027902640556186,8.571005189367587e-05,3.141801999507688e-06,-7.056410085403992e-06,0.0001469859205104315,6.818760756631672e-05,6.049554883799313e-05,0.0013546283085970744
