Date,const,lag5,lag21,lag63,coef_sum,train_start,train_end,n_rows,n_obs_stacked
2021-10-05,4.580455323088618e-05,0.09567329979411879,0.08399520293695426,0.3525136166636591,0.5321821193947321,2018-03-29,2021-09-03,866,55424
2021-10-06,4.589116064821172e-05,0.09562858167645136,0.08425165069793958,0.3520487582531189,0.5319289906275098,2018-04-02,2021-09-07,866,55424
2021-10-07,4.5926368498970365e-05,0.09559628314082173,0.08424642569007373,0.3522345562188339,0.5320772650497294,2018-04-03,2021-09-08,866,55424
2021-10-08,4.5969158694400516e-05,0.09557694373363718,0.08420816830071581,0.35242023127179334,0.5322053433061463,2018-04-04,2021-09-09,866,55424
2021-10-11,4.601714484402856e-05,0.09556536023582268,0.0841171133783078,0.35269890265245574,0.5323813762665862,2018-04-05,2021-09-10,866,55424
2021-10-12,4.603555416825545e-05,0.09557968538824521,0.08390851722572426,0.35329255143616056,0.53278075405013,2018-04-06,2021-09-13,866,55424
2021-10-13,4.605413615794456e-05,0.09559122263070166,0.08370904912423224,0.353869231310653,0.533169503065587,2018-04-09,2021-09-14,866,55424
2021-10-14,4.609763413091647e-05,0.09557416508021625,0.08356981045372447,0.3542777326434765,0.5334217081774173,2018-04-10,2021-09-15,866,55424
2021-10-15,4.614681755777261e-05,0.09555841586759184,0.08345299643212759,0.3546197375733865,0.5336311498731059,2018-04-11,2021-09-16,866,55424
2021-10-18,4.619919543323822e-05,0.09554509234076777,0.0833357042297224,0.35494221411919236,0.5338230106896825,2018-04-12,2021-09-17,866,55424
2021-10-19,4.625800802037171e-05,0.0955540542810786,0.08325177398147404,0.3551284299687,0.5339342582312526,2018-04-13,2021-09-20,866,55424
2021-10-20,4.626565591538206e-05,0.09564954559854873,0.08295862299106563,0.355816862625997,0.5344250312156114,2018-04-16,2021-09-21,866,55424
2021-10-21,4.628539536083061e-05,0.09573884466465023,0.08269506124827336,0.3563620675479363,0.5347959734608598,2018-04-17,2021-09-22,866,55424
2021-10-22,4.629304609912869e-05,0.09583536501695308,0.08245752056706986,0.3568419936610985,0.5351348792451214,2018-04-18,2021-09-23,866,55424
2021-10-25,4.630763382130876e-05,0.09591773685774185,0.08229729513335007,0.3571401382216471,0.535355170212739,2018-04-19,2021-09-24,866,55424
2021-10-26,4.6317748067122824e-05,0.09600640671493485,0.08214361451412254,0.3574157868017842,0.5355658080308416,2018-04-20,2021-09-27,866,55424
2021-10-27,4.6341674420718215e-05,0.09605136417940083,0.08209967867366927,0.3575371618137263,0.5356882046667963,2018-04-23,2021-09-28,866,55424
2021-10-28,4.633788910873115e-05,0.0960524250481418,0.08204779177833457,0.35784904249964167,0.535949259326118,2018-04-24,2021-09-29,866,55424
2021-10-29,4.6342150627920616e-05,0.09601718313244335,0.0820384603495738,0.3581240199083503,0.5361796633903675,2018-04-25,2021-09-30,866,55424
2021-11-01,4.633774196285892e-05,0.0959939705088567,0.08200071122597617,0.35853565323887776,0.5365303349737106,2018-04-26,2021-10-01,866,55424
2021-11-02,4.630709312771956e-05,0.09606126049915074,0.08179949893138524,0.35919939227687103,0.537060151707407,2018-04-27,2021-10-04,866,55424
2021-11-03,4.62778267086116e-05,0.09616573519509539,0.08153192702999831,0.3599821846617878,0.5376798468868815,2018-04-30,2021-10-05,866,55424
2021-11-04,4.6250554403847144e-05,0.09624009517454143,0.08129276873710486,0.36073410678517426,0.5382669706968206,2018-05-01,2021-10-06,866,55424
2021-11-05,4.622125323531041e-05,0.09632596195025125,0.08094921343601426,0.36151520982895596,0.5387903852152215,2018-05-02,2021-10-07,866,55424
2021-11-08,4.6201678404410814e-05,0.09633880043730413,0.0807409682290274,0.3621154143721229,0.5391951830384545,2018-05-03,2021-10-08,866,55424
2021-11-09,4.6185567249674254e-05,0.09629251201875061,0.08064133398132411,0.36273127539060035,0.5396651213906751,2018-05-04,2021-10-11,866,55424
2021-11-10,4.617107467446152e-05,0.09626065438292794,0.080500782987034,0.3633345740990961,0.5400960114690581,2018-05-07,2021-10-12,866,55424
2021-11-11,4.616213182191978e-05,0.0962138854156661,0.08039232155035997,0.3639089914838124,0.5405151984498384,2018-05-08,2021-10-13,866,55424
2021-11-12,4.6147333626222315e-05,0.09616534076306005,0.08042193697218908,0.36419332521935555,0.5407806029546047,2018-05-09,2021-10-14,866,55424
2021-11-15,4.612935435392011e-05,0.09611612964283925,0.08046671665435262,0.3644415942058262,0.5410244405030181,2018-05-10,2021-10-15,866,55424
2021-11-16,4.611334008053785e-05,0.09609101293547506,0.08046529429822216,0.3646224940062103,0.5411788012399075,2018-05-11,2021-10-18,866,55424
2021-11-17,4.610265454892854e-05,0.09607860364237732,0.08049201308290058,0.36466760414019805,0.541238220865476,2018-05-14,2021-10-19,866,55424
2021-11-18,4.608678397741755e-05,0.09606773546106676,0.08049169475390511,0.3647853357298448,0.5413447659448166,2018-05-15,2021-10-20,866,55424
2021-11-19,4.606488460805803e-05,0.09605704379177432,0.08048796279960412,0.36493616394574746,0.5414811705371259,2018-05-16,2021-10-21,866,55424
2021-11-22,4.6054241437962386e-05,0.09606057116432275,0.08047656836068626,0.3650014001895159,0.5415385397145249,2018-05-17,2021-10-22,866,55424
2021-11-23,4.604821646051304e-05,0.09605412129116267,0.08049238600312726,0.3650542824663778,0.5416007897606677,2018-05-18,2021-10-25,866,55424
2021-11-24,4.604259058185857e-05,0.09605260632778861,0.0805068678838371,0.3650762393442865,0.5416357135559122,2018-05-21,2021-10-26,866,55424
2021-11-26,4.60373357611224e-05,0.0960608291672469,0.08051557930030226,0.36505861902455233,0.5416350274921015,2018-05-22,2021-10-27,866,55424
2021-11-29,4.605177585445205e-05,0.09607244783676022,0.08052973442359626,0.36502347558034554,0.541625657840702,2018-05-23,2021-10-28,866,55424
2021-11-30,4.605926938666642e-05,0.09605920123302453,0.08057206105470693,0.3650701080281993,0.5417013703159308,2018-05-24,2021-10-29,866,55424
2021-12-01,4.6078470298081635e-05,0.09604316675422021,0.0806385997221448,0.3650277048103665,0.5417094712867315,2018-05-25,2021-11-01,866,55424
2021-12-02,4.6100574543662045e-05,0.09602703296648019,0.0807056209902335,0.3649681993777757,0.5417008533344894,2018-05-29,2021-11-02,866,55424
2021-12-03,4.612520351339331e-05,0.09600650415614481,0.08079158422418592,0.36487604696785325,0.541674135348184,2018-05-30,2021-11-03,866,55424
2021-12-06,4.6149585247063805e-05,0.0959778185310119,0.08087887702651309,0.36481783278709506,0.54167452834462,2018-05-31,2021-11-04,866,55424
2021-12-07,4.617744058644854e-05,0.09595603131482826,0.08095075404233942,0.36476720587669553,0.5416739912338633,2018-06-01,2021-11-05,866,55424
2021-12-08,4.620698233141781e-05,0.09595784922138981,0.08102943951662156,0.364642987969517,0.5416302767075284,2018-06-04,2021-11-08,866,55424
2021-12-09,4.6239698297638153e-05,0.09600142854207858,0.08114122636058932,0.36426932257302025,0.5414119774756881,2018-06-05,2021-11-09,866,55424
2021-12-10,4.6276920078742635e-05,0.09604786373970223,0.08126051572702692,0.36391933425618117,0.5412277137229103,2018-06-06,2021-11-10,866,55424
2021-12-13,4.630484927303147e-05,0.09609236939335808,0.08137311067576304,0.36357368047595295,0.5410391605450741,2018-06-07,2021-11-11,866,55424
2021-12-14,4.633254146722853e-05,0.09613631966442973,0.08148786619898793,0.36323766120204876,0.5408618470654665,2018-06-08,2021-11-12,866,55424
2021-12-15,4.636177982099922e-05,0.09618308977777003,0.08159697472058147,0.3629046777018391,0.5406847422001906,2018-06-11,2021-11-15,866,55424
2021-12-16,4.639763432176146e-05,0.09619052165698584,0.08174130322289018,0.3625935828575486,0.5405254077374246,2018-06-12,2021-11-16,866,55424
2021-12-17,4.642852235937661e-05,0.09614806992768467,0.08182584632129464,0.3624912579345039,0.5404651741834832,2018-06-13,2021-11-17,866,55424
2021-12-20,4.6464378114738536e-05,0.09609433939499301,0.08191580609091834,0.3624293825955195,0.5404395280814308,2018-06-14,2021-11-18,866,55424
2021-12-21,4.6504666733918645e-05,0.09605327859239363,0.08199368096083354,0.36233700971314964,0.5403839692663768,2018-06-15,2021-11-19,866,55424
2021-12-22,4.6554712512835376e-05,0.09599905298597883,0.08207532473266697,0.36224050193408297,0.5403148796527288,2018-06-18,2021-11-22,866,55424
2021-12-23,4.660259529935162e-05,0.0959145845228912,0.08221167928740414,0.36205261748610856,0.5401788812964039,2018-06-19,2021-11-23,866,55424
2021-12-27,4.6651505765321765e-05,0.09588635065846893,0.08228520699757041,0.36188333119523497,0.5400548888512743,2018-06-20,2021-11-24,866,55424
2021-12-28,4.67036001610954e-05,0.09587836087739546,0.0823414639802798,0.36169602474916884,0.5399158496068441,2018-06-21,2021-11-26,866,55424
2021-12-29,4.6732771772716955e-05,0.09587390158233333,0.08240611944610904,0.36150948712480163,0.539789508153244,2018-06-22,2021-11-29,866,55424
2021-12-30,4.6756484659873606e-05,0.0958912173963189,0.0825006151634455,0.36116586108427073,0.5395576936440352,2018-06-25,2021-11-30,866,55424
2021-12-31,4.6765957163947985e-05,0.09584063266586745,0.08260427782006219,0.3609491475669554,0.5393940580528851,2018-06-26,2021-12-01,866,55424
2022-01-03,4.677370833143709e-05,0.09579739161690523,0.08268791914306137,0.360749168933724,0.5392344796936905,2018-06-27,2021-12-02,866,55424
2022-01-04,4.677571331454184e-05,0.09574833504554167,0.08277029161534868,0.36056089827994775,0.5390795249408381,2018-06-28,2021-12-03,866,55424
2022-01-05,4.678510994358764e-05,0.09570292176831308,0.08285538928934759,0.3603284336702498,0.5388867447279104,2018-06-29,2021-12-06,866,55424
2022-01-06,4.681098704348001e-05,0.09564919857485868,0.08291672733300431,0.3601581820984923,0.5387241080063553,2018-07-02,2021-12-07,866,55424
2022-01-07,4.6840034388123566e-05,0.09565836636694741,0.08290607462463093,0.3599726109161272,0.5385370519077055,2018-07-03,2021-12-08,866,55424
2022-01-10,4.686484043099681e-05,0.09564961447716112,0.08288830201561849,0.3598819313648016,0.5384198478575812,2018-07-05,2021-12-09,866,55424
2022-01-11,4.688253362551146e-05,0.09564420718023489,0.08286898200350173,0.3597434757097113,0.5382566648934479,2018-07-06,2021-12-10,866,55424
2022-01-12,4.6907975423951276e-05,0.09563988289713517,0.08284566861488687,0.3596194148799846,0.5381049663920067,2018-07-09,2021-12-13,866,55424
2022-01-13,4.6933983366294636e-05,0.09565498887847738,0.08278736569240758,0.3594848427847125,0.5379271973555975,2018-07-10,2021-12-14,866,55424
2022-01-14,4.696071934716072e-05,0.09569600307281206,0.08269596261760867,0.3593539144861897,0.5377458801766104,2018-07-11,2021-12-15,866,55424
2022-01-18,4.697911410684131e-05,0.09574789369031866,0.08258148312228786,0.3591968766642658,0.5375262534768723,2018-07-12,2021-12-16,866,55424
2022-01-19,4.700832323150865e-05,0.0957833327760452,0.08255369115501081,0.35895187065780676,0.5372888945888628,2018-07-13,2021-12-17,866,55424
2022-01-20,4.702342725771456e-05,0.09581338820444787,0.08250255134785686,0.3587374658649524,0.5370534054172571,2018-07-16,2021-12-20,866,55424
2022-01-21,4.704087742917159e-05,0.09583910807591622,0.0824654642870398,0.35851802903565333,0.5368226013986094,2018-07-17,2021-12-21,866,55424
2022-01-24,4.7060820980038834e-05,0.09581300512659295,0.08245775270463569,0.3584603557658014,0.5367311135970301,2018-07-18,2021-12-22,866,55424
2022-01-25,4.707951588548231e-05,0.09577919312005295,0.08244989420527504,0.3584880973609013,0.5367171846862293,2018-07-19,2021-12-23,866,55424
2022-01-26,4.709515377282844e-05,0.0957480111321271,0.08245191777026928,0.3584835119555754,0.5366834408579717,2018-07-20,2021-12-27,866,55424
2022-01-27,4.710705192547901e-05,0.095711163762071,0.08245399854389736,0.3584761387859971,0.5366413010919655,2018-07-23,2021-12-28,866,55424
2022-01-28,4.7123072521847884e-05,0.09568101910881271,0.0824459096033616,0.3584127322066142,0.5365396609187885,2018-07-24,2021-12-29,866,55424
2022-01-31,4.71441022572291e-05,0.09567708491092493,0.08239726993933338,0.35837158256690366,0.536445937417162,2018-07-25,2021-12-30,866,55424
2022-02-01,4.7176119082928655e-05,0.09567243163426487,0.08237433232651191,0.3583722981993309,0.5364190621601077,2018-07-26,2021-12-31,866,55424
2022-02-02,4.720974966175752e-05,0.09565991121890693,0.08235790918658595,0.3583803707445865,0.5363981911500794,2018-07-27,2022-01-03,866,55424
2022-02-03,4.724049444352432e-05,0.09564691130123779,0.08233882605890094,0.35841151133880944,0.5363972486989481,2018-07-30,2022-01-04,866,55424
2022-02-04,4.727283857353795e-05,0.09561948658075667,0.08232255708547895,0.3584673032392526,0.5364093469054882,2018-07-31,2022-01-05,866,55424
2022-02-07,4.7282060653598516e-05,0.0956034770210678,0.08227200985481034,0.35859946914520247,0.5364749560210806,2018-08-01,2022-01-06,866,55424
2022-02-08,4.7287403413439145e-05,0.0956036862925323,0.08220601891238795,0.3587591527408477,0.5365688579457679,2018-08-02,2022-01-07,866,55424
2022-02-09,4.729135604019508e-05,0.09560923564335361,0.08215298400896327,0.35888777711735864,0.5366499967696755,2018-08-03,2022-01-10,866,55424
2022-02-10,4.730201146046939e-05,0.09562610392553642,0.08207118072580406,0.35902657337623023,0.5367238580275707,2018-08-06,2022-01-11,866,55424
2022-02-11,4.7316803193260917e-05,0.09565093273697413,0.08198323806955814,0.35914434889834007,0.5367785197048723,2018-08-07,2022-01-12,866,55424
2022-02-14,4.733742150491317e-05,0.09564079561134217,0.08192148626368352,0.35927532697950637,0.5368376088545321,2018-08-08,2022-01-13,866,55424
2022-02-15,4.735545532712988e-05,0.09564792652162375,0.08184409386395483,0.35938574099920806,0.5368777613847866,2018-08-09,2022-01-14,866,55424
2022-02-16,4.73790632242397e-05,0.09563019937444651,0.08180092845670517,0.35955323579197246,0.5369843636231242,2018-08-10,2022-01-18,866,55424
2022-02-17,4.739420738027095e-05,0.0956177420844706,0.08175282579235879,0.3597409182146718,0.5371114860915012,2018-08-13,2022-01-19,866,55424
2022-02-18,4.743144099973071e-05,0.09561834568259728,0.08169456181657614,0.3600022000361808,0.5373151075353542,2018-08-14,2022-01-20,866,55424
2022-02-22,4.746320173593918e-05,0.0956068443564353,0.08164851798370537,0.3602487315093712,0.5375040938495119,2018-08-15,2022-01-21,866,55424
2022-02-23,4.748089779710479e-05,0.09565617529731635,0.08160358598841369,0.360337198804941,0.537596960090671,2018-08-16,2022-01-24,866,55424
2022-02-24,4.7503028088947694e-05,0.0957076160384201,0.08155616845176927,0.3604136652882397,0.5376774497784291,2018-08-17,2022-01-25,866,55424
2022-02-25,4.752977312457259e-05,0.09576874920321421,0.08149326924195581,0.3604836817268068,0.5377457001719768,2018-08-20,2022-01-26,866,55424
2022-02-28,4.756609813044813e-05,0.0958306019988874,0.08143169610255971,0.3605585252979603,0.5378208233994074,2018-08-21,2022-01-27,866,55424
2022-03-01,4.7598873171514606e-05,0.09592163663895528,0.08131229147307759,0.36075106416626856,0.5379849922783014,2018-08-22,2022-01-28,866,55424
2022-03-02,4.7627742721249835e-05,0.09586089343606619,0.08133705326602322,0.3609766706919836,0.538174617394073,2018-08-23,2022-01-31,866,55424
2022-03-03,4.764715599574841e-05,0.09580800860810551,0.08135658433508361,0.3611838275317325,0.5383484204749216,2018-08-24,2022-02-01,866,55424
2022-03-04,4.766429030393897e-05,0.09575264249942075,0.08137400551076432,0.3614086239437502,0.5385352719539352,2018-08-27,2022-02-02,866,55424
2022-03-07,4.76917796618323e-05,0.09571841282964372,0.08139541403315223,0.3616348642778805,0.5387486911406765,2018-08-28,2022-02-03,866,55424
2022-03-08,4.773156094082631e-05,0.095683712602698,0.08141990917535215,0.3618622736182572,0.5389658953963073,2018-08-29,2022-02-04,866,55424
2022-03-09,4.777448474268456e-05,0.09573762604738045,0.08139390488241946,0.36195238232265203,0.539083913252452,2018-08-30,2022-02-07,866,55424
2022-03-10,4.783302950926672e-05,0.09579765970300509,0.0813771994630392,0.36204684745355065,0.539221706619595,2018-08-31,2022-02-08,866,55424
2022-03-11,4.7897777654152315e-05,0.09588568864824007,0.08135828431455557,0.3621345018905423,0.5393784748533379,2018-09-04,2022-02-09,866,55424
2022-03-14,4.7954209035357514e-05,0.09596197289411251,0.08135681009664138,0.36222479490380755,0.5395435778945614,2018-09-05,2022-02-10,866,55424
2022-03-15,4.7995760441476556e-05,0.09604138144428037,0.0813470655701288,0.3623502143463632,0.5397386613607724,2018-09-06,2022-02-11,866,55424
2022-03-16,4.803368630654679e-05,0.096013753088181,0.0814339809878088,0.362598371886363,0.5400461059623528,2018-09-07,2022-02-14,866,55424
2022-03-17,4.8086595843152826e-05,0.09595659152998007,0.08154174037994645,0.36289829243776783,0.5403966243476943,2018-09-10,2022-02-15,866,55424
2022-03-18,4.813537062404629e-05,0.09594737996962542,0.08159413885630658,0.3631884289484558,0.5407299477743879,2018-09-11,2022-02-16,866,55424
2022-03-21,4.818957212700435e-05,0.09594056068502291,0.08166054301890711,0.363442007794485,0.541043111498415,2018-09-12,2022-02-17,866,55424
2022-03-22,4.822524753543729e-05,0.0959959353339368,0.08165738944047621,0.36363556750714,0.541288892281553,2018-09-13,2022-02-18,866,55424
2022-03-23,4.8258182146261166e-05,0.0960075491277119,0.08172899004162247,0.3637600306318659,0.5414965698012002,2018-09-14,2022-02-22,866,55424
2022-03-24,4.828588990388647e-05,0.09605529056569556,0.08168665766214181,0.3639516042158043,0.5416935524436417,2018-09-17,2022-02-23,866,55424
2022-03-25,4.830906290691587e-05,0.09608476609126167,0.08167882106703145,0.36410871359818353,0.5418723007564766,2018-09-18,2022-02-24,866,55424
2022-03-28,4.8326451741685296e-05,0.09611272793052889,0.08166971817922644,0.364276537329979,0.5420589834397344,2018-09-19,2022-02-25,866,55424
2022-03-29,4.833190145775081e-05,0.0960738326082268,0.08174058116651681,0.36447289104602454,0.5422873048207681,2018-09-20,2022-02-28,866,55424
2022-03-30,4.8348130694699405e-05,0.096074477450557,0.0817665851954675,0.36457326963762576,0.5424143322836503,2018-09-21,2022-03-01,866,55424
2022-03-31,4.83728191272086e-05,0.09605568599686645,0.08181348171299863,0.3646681662140758,0.5425373339239409,2018-09-24,2022-03-02,866,55424
2022-04-01,4.840450601706975e-05,0.09602812447917619,0.08187463031818557,0.3647630005657033,0.542665755363065,2018-09-25,2022-03-03,866,55424
2022-04-04,4.844013444395714e-05,0.09600682425180154,0.08193009476299523,0.3648475479998392,0.542784467014636,2018-09-26,2022-03-04,866,55424
2022-04-05,4.847158850036824e-05,0.09598475728064636,0.0819440307087004,0.3648999506673977,0.5428287386567445,2018-09-27,2022-03-07,866,55424
2022-04-06,4.8483306405980764e-05,0.09599253439802352,0.08194378554832395,0.3649650144645863,0.5429013344109337,2018-09-28,2022-03-08,866,55424
2022-04-07,4.8492487666643784e-05,0.09600901835377461,0.08193785828384503,0.36506761480393596,0.5430144914415556,2018-10-01,2022-03-09,866,55424
2022-04-08,4.848206362882878e-05,0.09597462544272899,0.08192323784612388,0.36511167837718195,0.5430095416660348,2018-10-02,2022-03-10,866,55424
2022-04-11,4.846821794547209e-05,0.09591519583363992,0.08191229867762673,0.36512433381385667,0.5429518283251233,2018-10-03,2022-03-11,866,55424
2022-04-12,4.8457062409148325e-05,0.0959013165974029,0.08189667392057348,0.3651694240954888,0.5429674146134652,2018-10-04,2022-03-14,866,55424
2022-04-13,4.844868149175532e-05,0.09589279789382796,0.08187831545170277,0.36521164697594655,0.5429827603214773,2018-10-05,2022-03-15,866,55424
2022-04-14,4.8446164440746776e-05,0.09588906048717946,0.08185031263477036,0.3652595931110398,0.5429989662329896,2018-10-08,2022-03-16,866,55424
2022-04-18,4.842751609482855e-05,0.09588600646739971,0.08181407324830306,0.36531891818286993,0.5430189978985727,2018-10-09,2022-03-17,866,55424
2022-04-19,4.840601894744269e-05,0.09587488640524322,0.08180165503567623,0.3653805973590618,0.5430571387999812,2018-10-10,2022-03-18,866,55424
2022-04-20,4.8378749106600484e-05,0.09586639660717297,0.08178510959078854,0.3654443057011588,0.5430958118991203,2018-10-11,2022-03-21,866,55424
2022-04-21,4.8363712435190795e-05,0.09585573845249942,0.08176792498220282,0.36550649009638236,0.5431301535310846,2018-10-12,2022-03-22,866,55424
2022-04-22,4.835843930282144e-05,0.09585841410237292,0.08171967224835439,0.36560002057745067,0.543178106928178,2018-10-15,2022-03-23,866,55424
2022-04-25,4.836749914960299e-05,0.09585865077663303,0.08168803252969722,0.3656834739028537,0.543230157209184,2018-10-16,2022-03-24,866,55424
2022-04-26,4.837795987576025e-05,0.09587357412832376,0.08163940775342182,0.3657772859172765,0.5432902677990221,2018-10-17,2022-03-25,866,55424
2022-04-27,4.840809937657323e-05,0.09585850851007166,0.08167145447558233,0.3657966499368176,0.5433266129224716,2018-10-18,2022-03-28,866,55424
2022-04-28,4.843652380214662e-05,0.095857260713931,0.08168163137695691,0.3657825239034544,0.5433214159943422,2018-10-19,2022-03-29,866,55424
2022-04-29,4.8459185617967006e-05,0.09585014358075186,0.08170012822532816,0.36577392801032915,0.5433241998164091,2018-10-22,2022-03-30,866,55424
2022-05-02,4.848731004697374e-05,0.09583534889380624,0.0817978667282214,0.36561485330559484,0.5432480689276225,2018-10-23,2022-03-31,866,55424
2022-05-03,4.849241280111855e-05,0.09585378487150836,0.08187832399557285,0.3654051489935157,0.543137257860597,2018-10-24,2022-04-01,866,55424
2022-05-04,4.8488801750826855e-05,0.09587228790116786,0.08195996933499625,0.36519318435225556,0.5430254415884197,2018-10-25,2022-04-04,866,55424
2022-05-05,4.850088513118376e-05,0.09587989985964446,0.08205465916828218,0.365006219611575,0.5429407786395016,2018-10-26,2022-04-05,866,55424
2022-05-06,4.8543252667724274e-05,0.09589202041006249,0.0821907749273065,0.3647516196548092,0.5428344149921782,2018-10-29,2022-04-06,866,55424
2022-05-09,4.8589724492420055e-05,0.09591483552752395,0.0823581144791669,0.36441689781225006,0.5426898478189409,2018-10-30,2022-04-07,866,55424
2022-05-10,4.867682474818532e-05,0.09592764688440655,0.08235420130785041,0.36450588744579293,0.5427877356380499,2018-10-31,2022-04-08,866,55424
2022-05-11,4.8766729849013874e-05,0.09595844667707895,0.08229185799621308,0.36463428366029416,0.5428845883335862,2018-11-01,2022-04-11,866,55424
2022-05-12,4.884083142340788e-05,0.09607517444374827,0.08221607255883148,0.3646847632347756,0.5429760102373553,2018-11-02,2022-04-12,866,55424
2022-05-13,4.892420604642597e-05,0.09617345128115735,0.0821589811422367,0.3647253129401776,0.5430577453635717,2018-11-05,2022-04-13,866,55424
2022-05-16,4.9003724269681106e-05,0.09623213054701651,0.0821166801800756,0.36482256212974085,0.543171372856833,2018-11-06,2022-04-14,866,55424
2022-05-17,4.907848059746056e-05,0.09634959141375408,0.08200956842800139,0.36488032039624885,0.5432394802380043,2018-11-07,2022-04-18,866,55424
2022-05-18,4.914868026241893e-05,0.09645930089234436,0.08186431402715345,0.36502124349091253,0.5433448584104104,2018-11-08,2022-04-19,866,55424
2022-05-19,4.924654393700037e-05,0.09646568909770449,0.08177799696761981,0.36525336788055485,0.5434970539458792,2018-11-09,2022-04-20,866,55424
2022-05-20,4.934092210934711e-05,0.09646928647315038,0.08164209405708216,0.36558742909923847,0.543698809629471,2018-11-12,2022-04-21,866,55424
2022-05-23,4.94297072945629e-05,0.09643961343840304,0.08160676383427634,0.3658606540002316,0.543907031272911,2018-11-13,2022-04-22,866,55424
2022-05-24,4.951546620445495e-05,0.09640837941376332,0.08166593677424328,0.36599200883199756,0.5440663250200042,2018-11-14,2022-04-25,866,55424
2022-05-25,4.9598279041557806e-05,0.0963552545916842,0.08180875291355941,0.3660623763557367,0.5442263838609803,2018-11-15,2022-04-26,866,55424
2022-05-26,4.96762365330469e-05,0.09607264803727324,0.0820244596769267,0.3661776093754514,0.5442747170896514,2018-11-16,2022-04-27,866,55424
2022-05-27,4.9751147879547846e-05,0.09581125155792039,0.08216007820662793,0.36635160022915847,0.5443229299937068,2018-11-19,2022-04-28,866,55424
2022-05-31,4.982055998013329e-05,0.09554485463140497,0.0822792144611927,0.3665619400374141,0.5443860091300118,2018-11-20,2022-04-29,866,55424
2022-06-01,4.989393654442496e-05,0.0949376802519527,0.08244075246453131,0.3670658279170399,0.5444442606335239,2018-11-21,2022-05-02,866,55424
2022-06-02,4.9985555042809426e-05,0.09429222244048871,0.0825438976020006,0.3677026248534502,0.5445387448959395,2018-11-23,2022-05-03,866,55424
2022-06-03,5.009506852477339e-05,0.093744230617434,0.08250053232792881,0.3683825607021629,0.5446273236475258,2018-11-26,2022-05-04,866,55424
2022-06-06,5.019024801765256e-05,0.09321766655737596,0.08247269247788656,0.3690086647640415,0.544699023799304,2018-11-27,2022-05-05,866,55424
2022-06-07,5.023164324725976e-05,0.09282644606956666,0.0824356742045295,0.369574930176365,0.5448370504504612,2018-11-28,2022-05-06,866,55424
2022-06-08,5.027287467079406e-05,0.09257024578376356,0.08214108320351582,0.37015151252924555,0.5448628415165249,2018-11-29,2022-05-09,866,55424
2022-06-09,5.0259218604991904e-05,0.09214122353187182,0.08205109975986069,0.3703101757725873,0.5445024990643198,2018-11-30,2022-05-10,866,55424
2022-06-10,5.025591114775726e-05,0.09169716112956855,0.08193784910281729,0.3704763805259867,0.5441113907583726,2018-12-03,2022-05-11,866,55424
2022-06-13,5.0271868999075126e-05,0.09124004285906931,0.08185928065325682,0.37059617617593876,0.5436954996882649,2018-12-04,2022-05-12,866,55424
2022-06-14,5.038927392885448e-05,0.09207081885555982,0.08099653354020958,0.37109425547276875,0.5441616078685382,2018-12-06,2022-05-13,866,55424
2022-06-15,5.050146309415177e-05,0.09288993452607261,0.08005776111156523,0.3716626320561076,0.5446103276937455,2018-12-07,2022-05-16,866,55424
2022-06-16,5.0638031871113196e-05,0.09254623227722328,0.08055151744608743,0.3721468254870958,0.5452445752104065,2018-12-10,2022-05-17,866,55424
2022-06-17,5.079560844100212e-05,0.092153926004657,0.08123643935690195,0.3726203228840205,0.5460106882455795,2018-12-11,2022-05-18,866,55424
2022-06-21,5.092798303435669e-05,0.09180351897999367,0.08169560053556556,0.373153855797302,0.5466529753128613,2018-12-12,2022-05-19,866,55424
2022-06-22,5.106169050972937e-05,0.09156748328320527,0.08215706770911338,0.3735232115176604,0.547247762509979,2018-12-13,2022-05-20,866,55424
2022-06-23,5.119683404165187e-05,0.09137059711476446,0.08259627442421918,0.3738875250581649,0.5478543965971485,2018-12-14,2022-05-23,866,55424
2022-06-24,5.1334103466786266e-05,0.09133915728339298,0.0828496332593871,0.37428020349087876,0.5484689940336589,2018-12-17,2022-05-24,866,55424
2022-06-27,5.148304035672849e-05,0.09128992879088135,0.08315091702549876,0.37464887773278616,0.5490897235491663,2018-12-18,2022-05-25,866,55424
2022-06-28,5.163223538137535e-05,0.09087982311508508,0.08395819110962763,0.3749729423876833,0.549810956612396,2018-12-19,2022-05-26,866,55424
2022-06-29,5.1789661552748985e-05,0.09032755766368593,0.08495831964410974,0.37526836540583974,0.5505542427136354,2018-12-20,2022-05-27,866,55424
2022-06-30,5.194877140808075e-05,0.08972753947396567,0.08608097192096545,0.3754332249844517,0.5512417363793828,2018-12-21,2022-05-31,866,55424
2022-07-01,5.210655695342655e-05,0.08940261954465602,0.08717565533874568,0.3754233144643654,0.5520015893477671,2018-12-24,2022-06-01,866,55424
2022-07-05,5.227090078823552e-05,0.08922211397649625,0.08819070698875907,0.3753652283216544,0.5527780492869098,2018-12-26,2022-06-02,866,55424
2022-07-06,5.241781015881064e-05,0.08909772722842199,0.08918207378222326,0.37528901547751514,0.5535688164881604,2018-12-27,2022-06-03,866,55424
2022-07-07,5.255545983918429e-05,0.08905454272052724,0.09015536392665438,0.3751697549365933,0.5543796615837749,2018-12-28,2022-06-06,866,55424
2022-07-08,5.2699969623329115e-05,0.08917076891302807,0.0907817664540314,0.3752833939605096,0.555235929327569,2018-12-31,2022-06-07,866,55424
