asof_date,fit_end_date,did_refit,model_used,alpha,beta,df,H_t_last_US_EQUITY_INTL_EQUITY,H_point21_US_EQUITY_INTL_EQUITY,H_avg21_US_EQUITY_INTL_EQUITY,H_t_last_US_EQUITY_US_BONDS,H_point21_US_EQUITY_US_BONDS,H_avg21_US_EQUITY_US_BONDS,H_t_last_US_EQUITY_INTL_BONDS,H_point21_US_EQUITY_INTL_BONDS,H_avg21_US_EQUITY_INTL_BONDS,H_t_last_US_EQUITY_US_REIT,H_point21_US_EQUITY_US_REIT,H_avg21_US_EQUITY_US_REIT,H_t_last_US_EQUITY_INTL_REIT,H_point21_US_EQUITY_INTL_REIT,H_avg21_US_EQUITY_INTL_REIT,H_t_last_US_EQUITY_GOLD,H_point21_US_EQUITY_GOLD,H_avg21_US_EQUITY_GOLD,H_t_last_US_EQUITY_BTC,H_point21_US_EQUITY_BTC,H_avg21_US_EQUITY_BTC,H_t_last_INTL_EQUITY_US_BONDS,H_point21_INTL_EQUITY_US_BONDS,H_avg21_INTL_EQUITY_US_BONDS,H_t_last_INTL_EQUITY_INTL_BONDS,H_point21_INTL_EQUITY_INTL_BONDS,H_avg21_INTL_EQUITY_INTL_BONDS,H_t_last_INTL_EQUITY_US_REIT,H_point21_INTL_EQUITY_US_REIT,H_avg21_INTL_EQUITY_US_REIT,H_t_last_INTL_EQUITY_INTL_REIT,H_point21_INTL_EQUITY_INTL_REIT,H_avg21_INTL_EQUITY_INTL_REIT,H_t_last_INTL_EQUITY_GOLD,H_point21_INTL_EQUITY_GOLD,H_avg21_INTL_EQUITY_GOLD,H_t_last_INTL_EQUITY_BTC,H_point21_INTL_EQUITY_BTC,H_avg21_INTL_EQUITY_BTC,H_t_last_US_BONDS_INTL_BONDS,H_point21_US_BONDS_INTL_BONDS,H_avg21_US_BONDS_INTL_BONDS,H_t_last_US_BONDS_US_REIT,H_point21_US_BONDS_US_REIT,H_avg21_US_BONDS_US_REIT,H_t_last_US_BONDS_INTL_REIT,H_point21_US_BONDS_INTL_REIT,H_avg21_US_BONDS_INTL_REIT,H_t_last_US_BONDS_GOLD,H_point21_US_BONDS_GOLD,H_avg21_US_BONDS_GOLD,H_t_last_US_BONDS_BTC,H_point21_US_BONDS_BTC,H_avg21_US_BONDS_BTC,H_t_last_INTL_BONDS_US_REIT,H_point21_INTL_BONDS_US_REIT,H_avg21_INTL_BONDS_US_REIT,H_t_last_INTL_BONDS_INTL_REIT,H_point21_INTL_BONDS_INTL_REIT,H_avg21_INTL_BONDS_INTL_REIT,H_t_last_INTL_BONDS_GOLD,H_point21_INTL_BONDS_GOLD,H_avg21_INTL_BONDS_GOLD,H_t_last_INTL_BONDS_BTC,H_point21_INTL_BONDS_BTC,H_avg21_INTL_BONDS_BTC,H_t_last_US_REIT_INTL_REIT,H_point21_US_REIT_INTL_REIT,H_avg21_US_REIT_INTL_REIT,H_t_last_US_REIT_GOLD,H_point21_US_REIT_GOLD,H_avg21_US_REIT_GOLD,H_t_last_US_REIT_BTC,H_point21_US_REIT_BTC,H_avg21_US_REIT_BTC,H_t_last_INTL_REIT_GOLD,H_point21_INTL_REIT_GOLD,H_avg21_INTL_REIT_GOLD,H_t_last_INTL_REIT_BTC,H_point21_INTL_REIT_BTC,H_avg21_INTL_REIT_BTC,H_t_last_GOLD_BTC,H_point21_GOLD_BTC,H_avg21_GOLD_BTC,reused_fit
2022-06-02,2022-06-01,1,sGARCH,1.2559772859327278e-08,0.9435140175139674,15.543428839851137,0.0001629554779419208,0.00017802432503318552,0.00016727824011913148,5.646692936802248e-06,5.584524344300574e-06,5.4713318906693516e-06,-6.886515398057227e-07,-6.582095968378156e-07,-6.559058312531261e-07,0.00019395577270897948,0.00017470619430686037,0.00017630065981289418,0.00012975927628554827,0.00012666446273728118,0.00012749230825262364,-2.772418654385422e-05,-2.6311609974221323e-05,-2.634778174480702e-05,0.0004557764483566476,0.000440063334256476,0.0004371172432362991,1.9454568059175655e-06,2.3789265406031556e-06,2.1668437926365095e-06,-1.3186430442627914e-06,-1.5583290827810531e-06,-1.4428773872871738e-06,0.00010885890155582807,0.00012123751273666868,0.00011362028479754536,9.878995462490764e-05,0.00011923304669277897,0.00011146972991517889,-6.236401254055398e-06,-7.31796507690097e-06,-6.80760068671048e-06,0.00028707292286155175,0.0003427070287602952,0.0003163221780234742,1.4527173210180914e-05,1.55415529422109e-05,1.4998798344270406e-05,1.5238429118684785e-05,1.536366594058473e-05,1.5012105832166152e-05,2.109595982318273e-06,2.3049666966600486e-06,2.2465529561644826e-06,1.3738198524643606e-05,1.4593765542288394e-05,1.415193965125859e-05,-3.0681368855144816e-06,-3.315782684328383e-06,-3.1898177040691257e-06,7.386809031017792e-06,7.197534997828544e-06,7.153111468477162e-06,-2.384410199304152e-07,-2.517797498769315e-07,-2.4958892493174933e-07,7.723632373368495e-06,7.929238443693897e-06,7.82022630626864e-06,-1.322006785827259e-05,-1.3807596745292514e-05,-1.3508731455797278e-05,0.00011086686593981308,0.0001103267509511117,0.00011074898222262965,6.326887274818636e-07,6.121229284142038e-07,6.113187607578978e-07,0.0002223868628293018,0.0002188946353955764,0.00021684650794118928,-7.5268851262505984e-06,-7.891827644714913e-06,-7.86133945918309e-06,0.00017885735582091945,0.00019078471379066497,0.00018851967375852792,-3.7676365903834795e-05,-3.907311609288669e-05,-3.8412727134795935e-05,
2022-06-03,2022-06-02,1,sGARCH,1.1074678615312395e-08,0.9441732427335251,15.746046722916233,0.00015613167427276,0.00019840983611290073,0.00019453746114183416,5.723757619747793e-06,5.801232609929222e-06,5.739267581212947e-06,-8.360555524613948e-07,-8.461819463059271e-07,-8.390913243925454e-07,0.00018085740970314303,0.00017835541872760315,0.0001804354429832918,0.000129625761803771,0.00012978330257631878,0.0001315477217759571,-2.4558068131092196e-05,-2.463558832667359e-05,-2.4760506174849658e-05,0.0004587344690797652,0.00047103735747492265,0.0004682570773946929,2.3473871951907395e-06,3.0580528588163783e-06,2.913738691008862e-06,-1.526782489952729e-06,-1.986217648132526e-06,-1.8968438905638207e-06,0.00010643711769394575,0.00013491629208699717,0.00013139978801527687,0.00010337591114755258,0.0001330356834012651,0.0001298125776388486,-4.516551798384813e-06,-5.823674853056466e-06,-5.635627486577348e-06,0.00030074909476303634,0.000396935178865063,0.00037999245479467154,1.4175879621796699e-05,1.4708426375667632e-05,1.4171241283279373e-05,1.4704168041654615e-05,1.4865467990860312e-05,1.46080112990175e-05,2.4006031350643046e-06,2.463972436824228e-06,2.425881517424873e-06,1.3506214473737687e-05,1.3889623546782056e-05,1.3561356022292364e-05,-1.7084385282414826e-06,-1.7983771697415573e-06,-1.7369309068019083e-06,7.101772579694502e-06,7.169583038433651e-06,7.061777983154194e-06,-4.161265447942105e-07,-4.265126177313026e-07,-4.2089435994251795e-07,7.597960875446001e-06,7.802664833500104e-06,7.635922301482898e-06,-1.3666635339346382e-05,-1.4365894788410928e-05,-1.3907128463478647e-05,0.00011300328046876437,0.00011285418289234641,0.00011361301950884267,1.400786232776351e-06,1.4016485867898998e-06,1.3992416562069952e-06,0.0002230097721132911,0.000228410977411662,0.00022553569538013917,-6.474499300516792e-06,-6.5773610460445025e-06,-6.578548189155457e-06,0.0001974359884813303,0.00020530375232621835,0.0002031036849592284,-4.130840087635765e-05,-4.3037812996383575e-05,-4.222222787241801e-05,
2022-06-06,2022-06-03,1,sGARCH,1.4440142117563109e-08,0.9415426806308149,15.26014386782912,0.00018990885645226875,0.0002009914786070651,0.00019829191850358386,5.692067752267979e-06,5.742223087709383e-06,5.656059451182278e-06,-9.291155775873342e-07,-9.221597279435863e-07,-9.173321087012428e-07,0.00018318471757139274,0.00017796521171352023,0.00017957646608198583,0.0001335008564912071,0.0001276395760433201,0.00012881155552285487,-2.3660196472734133e-05,-2.3356964108340042e-05,-2.3458474035165282e-05,0.0004489372603473879,0.00045170776382129476,0.0004496379318958735,2.8908980582449463e-06,3.223763004653168e-06,3.081062815325644e-06,-1.5904720946654482e-06,-1.7449494348976023e-06,-1.6840368287099107e-06,0.00012734424728016056,0.00013675576807480657,0.00013384898500751479,0.00012544004517874504,0.0001325738773307039,0.0001297724708539832,-4.193662491240183e-06,-4.576278569233053e-06,-4.458394550224669e-06,0.0003458086105973548,0.0003846167090662381,0.00037142185831120215,1.3399916870638921e-05,1.4013167269726234e-05,1.3502403085260091e-05,1.4246195294351707e-05,1.4582862039273231e-05,1.4250119302672612e-05,2.380944987244214e-06,2.398548195903935e-06,2.3441177802486934e-06,1.3057240463545227e-05,1.3581487905964827e-05,1.3210521821374231e-05,-1.1174576222353971e-06,-1.1846763419486211e-06,-1.1422092029249718e-06,6.854292860667273e-06,6.902918566394012e-06,6.81209658279229e-06,-3.9872795887102174e-07,-3.951881225682502e-07,-3.900374749299366e-07,7.238396016927366e-06,7.407379028596298e-06,7.2761524656010475e-06,-1.1787643120834042e-05,-1.2294841561625438e-05,-1.1970685158801736e-05,0.00011417374126812106,0.0001107647142523104,0.0001108853099605994,2.3234765312615747e-06,2.3273913006854806e-06,2.3188017528635596e-06,0.00021533808279216674,0.00021985008065436348,0.00021709793673050864,-6.006055738492638e-06,-5.920753945699635e-06,-5.899643695099459e-06,0.00019390881759356456,0.00019483131523896527,0.00019241679757842298,-3.641661286173868e-05,-3.777961112896791e-05,-3.713417669697319e-05,
2022-06-07,2022-06-06,1,sGARCH,1.8256061023387865e-08,0.9362187205464416,14.878148422623534,0.00019190440695016154,0.00018521160742535208,0.0001772256726848856,5.627208822265745e-06,5.657495310912853e-06,5.54814013636662e-06,-8.169574346299343e-07,-8.004537594704808e-07,-7.895250412497712e-07,0.00018056034395456992,0.00017147746397956542,0.000168805678798781,0.00012855434325127676,0.0001197367490868286,0.00011764811798084789,-2.3150283279007243e-05,-2.222933524949133e-05,-2.2059905518709965e-05,0.0004389693596972819,0.0004298254905660192,0.00042267758890735874,3.049102961644903e-06,3.253929877226599e-06,3.0806506596240217e-06,-1.5376941529518942e-06,-1.599232551711763e-06,-1.5227126735258935e-06,0.00013082114690639594,0.00013187659690017773,0.000125334213359933,0.00012521188414025384,0.00012379165636710834,0.00011742457471701022,-4.317174032471461e-06,-4.400232867435166e-06,-4.214797390114429e-06,0.00035248472738918813,0.0003663560446443783,0.0003477815724637976,1.2984426048434194e-05,1.4067339353753903e-05,1.3726328115385397e-05,1.3431457126859261e-05,1.4104601757682841e-05,1.3736123351118084e-05,2.4329588533072603e-06,2.505695041734426e-06,2.435605521367234e-06,1.2762878251149725e-05,1.3551008918087295e-05,1.3302951290367052e-05,-3.745146603152074e-06,-4.054895848392398e-06,-3.944686509463139e-06,6.445037502589932e-06,6.59580955972734e-06,6.460538159222037e-06,-2.870713142346928e-07,-2.8813217484044576e-07,-2.816872829713805e-07,7.036984610789077e-06,7.281395861501959e-06,7.1895075552401905e-06,-1.2524047864305051e-05,-1.3214799932727741e-05,-1.2929851101282398e-05,0.00011182827540996561,0.00010879247784279217,0.00010615421961395604,2.108346712635562e-06,2.1145455273936424e-06,2.083769749639462e-06,0.0002110064732716764,0.00021580437520480735,0.0002107414098147031,-5.753214256698715e-06,-5.659052034436765e-06,-5.5661387094584385e-06,0.00018864250412381893,0.00018921695444461405,0.0001844277168606331,-3.804617547953754e-05,-3.93424085495565e-05,-3.872864583620144e-05,
2022-06-08,2022-06-07,1,sGARCH,1.669286966383985e-08,0.9384711579975652,15.688771757376179,0.00016380909247260683,0.00017374463110139983,0.0001620763418385246,5.685015214071065e-06,5.812020932291051e-06,5.6616531085382175e-06,-3.9539092981323393e-07,-4.031593085717908e-07,-3.9337091546049e-07,0.00016252274228661015,0.00016903962601180238,0.00016497783283034163,0.000112393861111428,0.00011390206813253623,0.00010954206130902387,-2.1631664968681234e-05,-2.177319714685374e-05,-2.1407871860560754e-05,0.0003904499377552504,0.0003987891999957462,0.00038943952884075244,2.9589135572776097e-06,3.2105314898697933e-06,2.9979748887334656e-06,-1.2560791667126922e-06,-1.359301575571746e-06,-1.2713777063012435e-06,0.0001149628151054009,0.00012690565876658183,0.00011873541517731884,0.0001074953861231963,0.00011561869738123784,0.00010662658492947696,-4.24071476531213e-06,-4.530239491358049e-06,-4.26895198132852e-06,0.00030749771316114814,0.0003333259544947667,0.00031201271779436097,1.3348350668293202e-05,1.3923495448473631e-05,1.3600367913517027e-05,1.3457712400942176e-05,1.4319140370902744e-05,1.399031047812116e-05,2.140110209751354e-06,2.2186881133026593e-06,2.136046912670255e-06,1.3035230682448561e-05,1.3422151769940775e-05,1.3211617237136254e-05,-3.591743136851514e-06,-3.7527858300393937e-06,-3.668845508662998e-06,6.630002779905042e-06,7.035795946564674e-06,6.885479316910295e-06,-3.368376926875086e-07,-3.4828679919362547e-07,-3.3586145404339617e-07,7.199775815055702e-06,7.393946050781966e-06,7.2898796699497765e-06,-1.1810319836536037e-05,-1.2307352502830456e-05,-1.2051742127984505e-05,0.00010028623989870795,0.00010577440214980507,0.00010202903266041092,1.8538510682479544e-06,1.9420293338575114e-06,1.915151685228303e-06,0.00019370172437006204,0.0002059025454038433,0.0002016753518831438,-5.959514656721584e-06,-6.0828669880087455e-06,-5.910632866435078e-06,0.00017016051364090727,0.00017623884793010908,0.00017009390493390495,-3.635562198116896e-05,-3.7398796456054534e-05,-3.690452413770529e-05,
2022-06-09,2022-06-08,1,sGARCH,2.1574631018335445e-09,0.9467976224619821,16.352047826626517,0.0001457743225739199,0.00017787440749051617,0.00016589598633483558,5.7651505410857565e-06,6.130371158673821e-06,5.9147228091499896e-06,-9.400052604932259e-08,-9.878338452863772e-08,-9.637436974353994e-08,0.00015948267494494096,0.00017255766124347121,0.00017047207460521064,0.000102962268092261,0.00011368785768515162,0.00010858197757720604,-2.11134517964249e-05,-2.190013855024098e-05,-2.139682741212482e-05,0.00038572363287850685,0.00040846241811890414,0.00039526365241089416,3.0976823048162816e-06,3.771744062641785e-06,3.5382113574163784e-06,-7.850658361705017e-07,-9.446882497085946e-07,-8.959828091165727e-07,0.00010890412264542699,0.0001349255773050996,0.00012955457115907025,9.453770291890469e-05,0.00011952816659951955,0.00011101746356258527,-4.091849354692811e-06,-4.860003254082353e-06,-4.615937849737199e-06,0.0002916437979366175,0.0003536371071380531,0.00033270978013480733,1.3151625836322039e-05,1.3791310233979198e-05,1.3536197566071606e-05,1.4327534442825834e-05,1.5469102086902093e-05,1.5375461740414073e-05,2.2369047029569186e-06,2.464656273064879e-06,2.3679189881669524e-06,1.2906778721477506e-05,1.3359136063767396e-05,1.3131011548415356e-05,-2.9863911532973483e-06,-3.1556971760337043e-06,-3.0720722938233363e-06,7.203324016404286e-06,7.686057870700447e-06,7.726236453566356e-06,-1.0305538424938631e-07,-1.122166330458428e-07,-1.0901555538559408e-07,6.98840417541534e-06,7.148510912159555e-06,7.105741231818849e-06,-1.100349690688726e-05,-1.1490965440220836e-05,-1.1312241659664974e-05,9.750148064989489e-05,0.00010931121540002068,0.00010752835443100258,1.6749742519992445e-06,1.7640587146603193e-06,1.7758934519325611e-06,0.00020126303195755374,0.00021640006913529352,0.0002157409588565659,-5.75372014484874e-06,-6.1839955055337134e-06,-6.016215678576877e-06,0.00016634088329240196,0.00018251881159961467,0.00017587416658136157,-3.9352709025028555e-05,-4.056345094644231e-05,-3.999053052885813e-05,
2022-06-10,2022-06-09,1,sGARCH,5.717510095562096e-09,0.9480703992391069,16.892401037806458,0.00015402435977636712,0.0002044471682950339,0.00020224973609272125,5.8265031226457094e-06,6.404399053362177e-06,6.375865475800392e-06,-3.884899968746358e-07,-4.275564956890326e-07,-4.253143754746213e-07,0.00017309191642513722,0.00018406206096057998,0.00018851382260126165,0.00010699526043477526,0.00013636193495148067,0.00013948649692924626,-1.9591162259961045e-05,-2.134753154925315e-05,-2.1340369428401735e-05,0.00037449710201399,0.0004167703517905398,0.00041252019812516654,3.2330813222927314e-06,3.998555735988336e-06,3.928907195232669e-06,-1.4906589150132846e-06,-1.845898627643303e-06,-1.8123186907515078e-06,0.00012569076850192637,0.00015038587301772355,0.0001519839256427684,0.00010384870324687944,0.00014891754273977937,0.00015032023335916759,-3.983029832386232e-06,-4.883344660774685e-06,-4.818028135524407e-06,0.0003009985949668433,0.0003769024728591257,0.000368213439165353,1.3889459244870428e-05,1.4242738888857939e-05,1.4072253833208506e-05,1.4661755463407329e-05,1.4526745896223538e-05,1.477598404982815e-05,2.1347912343863906e-06,2.5350050892178217e-06,2.5753476846932633e-06,1.227660747472676e-05,1.2464092633480586e-05,1.2375496561202866e-05,-1.7586516806837295e-06,-1.8235710994314429e-06,-1.7927931651493117e-06,7.595372272100352e-06,7.534844496689895e-06,7.657980581040458e-06,-5.172029712199029e-07,-6.149329483963101e-07,-6.242196455179372e-07,7.2734145662008665e-06,7.393728967322919e-06,7.3353698544614324e-06,-1.194379870736033e-05,-1.240019650066768e-05,-1.2181304592499647e-05,0.00010981957270576687,0.00012615961018557815,0.00013189875373001281,2.255250207186083e-06,2.21510177276074e-06,2.2625368487027525e-06,0.00021419264324170666,0.0002148646012129875,0.00021727594194894764,-5.265084233635383e-06,-6.197919954477826e-06,-6.322832154650633e-06,0.00016688839466442375,0.00020064464524974837,0.00020265177838900425,-3.620030107556623e-05,-3.721109582629913e-05,-3.673371394221399e-05,
2022-06-13,2022-06-10,1,sGARCH,4.251853811325918e-10,0.9613553012314706,17.72010908990193,0.00020752692529101363,0.0002547666416260857,0.00026235502272383803,8.42837904522204e-06,9.10870495885671e-06,9.277837926461811e-06,8.138095201231922e-07,8.77977962782847e-07,8.950701576989319e-07,0.0002043485883320442,0.00020292733311878258,0.00021523936472449292,0.0001494923016132195,0.00015600970421729822,0.00016579526171748836,-2.4665341330884244e-05,-2.6458923787933068e-05,-2.7045728395777538e-05,0.0004227712285693325,0.00046309293869280243,0.00046870684332315235,5.740067970109102e-06,6.688147404389956e-06,6.6803669841574415e-06,-6.249313355454658e-07,-7.268911897913178e-07,-7.266812902205355e-07,0.0001632926876955665,0.0001748283543046312,0.0001817558060029514,0.00015876001849861624,0.00017862825362465195,0.00018608131077630654,-7.3156441901963815e-06,-8.460847319475023e-06,-8.480704646682461e-06,0.0003708147710477836,0.0004379212165157276,0.00043466688943592666,1.3977454591005818e-05,1.4312306829820968e-05,1.4154303679950263e-05,1.6868536482179707e-05,1.589889719442512e-05,1.63473106959019e-05,3.694851551159601e-06,3.659741987069357e-06,3.7707058401363767e-06,1.1495533992385779e-05,1.170401526232183e-05,1.1605193693023995e-05,1.0577317621980637e-06,1.0996615246952633e-06,1.0797846819199284e-06,8.612197882754106e-06,8.103112681249124e-06,8.339068058677281e-06,4.093806492108475e-08,4.0478887921443245e-08,4.174325037128421e-08,6.565441395780717e-06,6.672951103335233e-06,6.622385503054984e-06,-1.0080408110617656e-05,-1.04618820753635e-05,-1.0281714950406739e-05,0.0001463474474184527,0.00013319715807039173,0.0001429476891129429,-2.3711767041400478e-07,-2.2183314383157072e-07,-2.2890440973465716e-07,0.0002354467185761274,0.00022492223908001985,0.00022979083671228762,-8.301982804328738e-06,-8.162210350923296e-06,-8.43963398312982e-06,0.0002161123398200584,0.00021696176267779093,0.00022211872913011177,-4.113801729840861e-05,-4.2452107061521045e-05,-4.183029523639227e-05,
2022-06-14,2022-06-13,1,sGARCH,1.6432988689247844e-09,0.8769214450386346,13.742170089750207,0.00029799574465994315,0.0003926199735806971,0.0004216425299113968,1.574544487704102e-05,1.8677074062113045e-05,1.925648188911843e-05,4.1257057269939576e-06,4.522796336116697e-06,4.7177564040515926e-06,0.0002801767686954651,0.00027205533453466673,0.0003404240087101086,0.00020381059911950028,0.0002608626736059617,0.00028958589757867797,-2.1197465999576143e-05,-2.316797609880897e-05,-2.420145857744786e-05,0.0006686532540109208,0.0007506831670781152,0.0007742617806288443,1.2046269925097952e-05,1.607952646166124e-05,1.615440457975649e-05,2.185034482688749e-06,2.695465674126281e-06,2.73941568099688e-06,0.00023203289271203108,0.00025353705429604,0.0003082423031754195,0.00022272354602556347,0.0003207879687761894,0.0003467210446610108,-1.1058415403073766e-06,-1.3600779336245585e-06,-1.384223105418388e-06,0.0005983549570116196,0.0007559296334928946,0.0007597318764642809,1.6797104945239597e-05,1.865527318862219e-05,1.8218672143620337e-05,2.719659427412162e-05,2.6754571054283567e-05,3.113428924466879e-05,9.283436766660456e-06,1.203794343944689e-05,1.249037754580007e-05,1.6995627273493113e-05,1.8819137114798157e-05,1.84044870578876e-05,4.577869303465509e-05,5.206878726594294e-05,5.029477017168007e-05,1.3867062944505424e-05,1.2607322507028258e-05,1.4855395770020015e-05,3.0825197554670657e-06,3.694062684915259e-06,3.877909981796318e-06,9.34609440949157e-06,9.564176541905633e-06,9.460727202117331e-06,1.384820352640902e-05,1.4556683310690241e-05,1.4221226325463817e-05,0.00019659557507343392,0.00020868367413619596,0.0002629147488211442,1.0075942724789958e-05,9.13312509019635e-06,1.0778285964976392e-05,0.0004374740505647902,0.00040732172341030793,0.0004741910511749151,-1.6839314254684472e-06,-2.0119544456500052e-06,-2.1151328503207966e-06,0.0003662309898071158,0.0004494696976528988,0.00046653801992715927,2.5406627532297448e-05,2.6626333313482337e-05,2.604923546545572e-05,
2022-06-15,2022-06-14,1,sGARCH,0.030248337791953083,0.3465620544910209,12.555515824653657,0.0004552588199229233,0.00034116844366004185,0.00035407680475185,4.096049828081389e-05,1.7608003355144634e-05,1.8451298003128213e-05,2.140669493877038e-05,5.442994767820712e-06,5.9589063947844846e-06,0.0004719006026096423,0.00025351763789292943,0.0002910865412634421,0.0003335717973589927,0.00023327655557891938,0.00025382091077985754,9.285496020397809e-06,-2.1686827890320452e-05,-2.1227867863293032e-05,0.0009224049504900935,0.0007423860422945008,0.0007524511866519195,3.6956218901577464e-05,1.480486745318984e-05,1.5357283055743546e-05,1.871127944305842e-05,3.5161545970255464e-06,3.996459585437216e-06,0.00042764702013312105,0.00022708188800102665,0.0002552353957703805,0.00037741692926408137,0.00027633741118102454,0.0002940577287110625,2.735572405794306e-05,-7.469947893522929e-07,1.7002740401743617e-07,0.000882426940109265,0.0007185478102758265,0.0007132548144635374,1.9543020720919317e-05,2.0071485358608855e-05,1.9517539651837536e-05,6.459624209591337e-05,2.6238834049628595e-05,2.9421129921767777e-05,3.344571387314808e-05,1.1506104688713703e-05,1.268919259979138e-05,2.491367202414449e-05,1.862052928062427e-05,1.8553283290118648e-05,0.00016076561691408012,5.3589122541724426e-05,5.5727908179866254e-05,3.895538374393843e-05,1.406574478844422e-05,1.5913322888765413e-05,1.8916411514323255e-05,4.237500346468195e-06,4.951760708519368e-06,1.5271727477447334e-05,1.0612939619994298e-05,1.0649837362805398e-05,9.259133294629828e-05,1.8594906263785698e-05,2.0628741469834966e-05,0.00037686284988978425,0.000192598736091002,0.00022727825976642856,5.797849223516867e-05,9.743869751778644e-06,1.2034763665424348e-05,0.0009209464437675708,0.00041331189453147296,0.0004594108528011443,2.8513671356010914e-05,-1.3522219203378338e-06,-3.3616292259391396e-07,0.0006722883831694908,0.0004393285802653725,0.0004601547458623195,0.00020586406095821546,2.7493152438664247e-05,3.3134660664932766e-05,
2022-06-16,2022-06-15,1,sGARCH,0.03459736887374895,0.3659677959161197,12.380524589449532,0.0003695993046575959,0.00032097301069949403,0.0003300976181488221,3.0564674056433954e-05,2.0270017780974265e-05,2.0922785739583224e-05,1.9206577350162892e-05,8.555701633111667e-06,1.0845398568701506e-05,0.00037735871862326154,0.00024392445092291675,0.000274599578913138,0.0002796732868948829,0.00021192271505713936,0.00022894036479653493,-6.769206136585554e-06,-2.053242544993109e-05,-1.9913593039212116e-05,0.0007428572119166192,0.0006612914563808925,0.0006678305350798585,2.7933930838930836e-05,1.7955742065747558e-05,1.8397601981020818e-05,1.794703244734335e-05,7.462786937706944e-06,9.519410508008718e-06,0.0003301624333087557,0.00022263340163212726,0.0002455665533755408,0.00031557346487559595,0.0002556144665334829,0.00027023436263966076,1.4104936591783392e-05,-1.167070967031844e-07,9.466776933395773e-07,0.0006940199709632313,0.0006533140764697519,0.0006463997090087192,2.5971347942376702e-05,2.3386750132181474e-05,2.6565765837832028e-05,5.123836553035331e-05,3.0939474614678054e-05,3.390005462986257e-05,2.617050489047495e-05,1.3243676291204861e-05,1.4265016170679008e-05,2.4787865859697124e-05,2.2215685902867377e-05,2.203982438414876e-05,0.0001118405487802998,5.9315834043272554e-05,5.9365538735837704e-05,3.7503868088969655e-05,1.724080187708973e-05,2.2926486574913387e-05,1.8785821659263842e-05,6.756934848141738e-06,8.919056582878091e-06,1.7625160436547228e-05,1.1777210753205746e-05,1.4051170841985737e-05,7.267457452904046e-05,2.4065597167705995e-05,2.9545064796243816e-05,0.0003050758322723027,0.00018189497425100836,0.00021094286156760682,3.4272815869156956e-05,1.0682642572678793e-05,1.2929939282902099e-05,0.0006465895186644882,0.0003872821360586286,0.00042175504124181585,1.5690272089025404e-05,-9.039691386743919e-07,-3.97696652188607e-08,0.0005197657056305797,0.0003884796642438641,0.00040502477488932337,0.00011914195725611422,3.072810791522943e-05,3.361846361559427e-05,
2022-06-17,2022-06-16,1,sGARCH,2.818799035708526e-08,0.9282892024152637,14.16325230774609,0.00034773353892965066,0.0003613911880172671,0.0003793899492007229,1.833285026878583e-05,1.9449201010905054e-05,1.9763116679965874e-05,1.8321817563813266e-05,9.923090110346586e-06,1.1061764201176713e-05,0.000352937566551503,0.0002720528340778689,0.0003080622898933926,0.00025439876131990217,0.00023021561012064533,0.0002514036633314309,-2.4848082763039996e-05,-2.5819796346251553e-05,-2.657061911438666e-05,0.000818039154221602,0.0008817615428648207,0.0008919216081931272,1.5537264644481643e-05,1.613936677794188e-05,1.6122950930807746e-05,1.2727114764365636e-05,6.7491375864426925e-06,7.386160417271945e-06,0.0003021743197878022,0.00022806213998862962,0.00025361907972557387,0.00028775995042333233,0.00025497079722219904,0.0002735920873150375,-2.4596173082498957e-06,-2.5024958626582075e-06,-2.531554959520726e-06,0.000750898519754766,0.0007924987612545338,0.0007881197148283366,3.379525017044932e-05,1.8294315307986475e-05,1.9343361940392826e-05,3.578070620016058e-05,2.7566750461488556e-05,2.9635407007322796e-05,1.2800746436482719e-05,1.157806343079359e-05,1.2021618979418508e-05,1.9883036789599588e-05,2.0650160265760854e-05,2.0230216833949526e-05,5.337139641409521e-05,5.749979979531715e-05,5.538799973111702e-05,3.929177326626707e-05,1.545414341603733e-05,1.8422040837082835e-05,1.2594553420783963e-05,5.81553810055346e-06,6.6368818651531034e-06,1.7206828123796118e-05,9.123218363726907e-06,9.775644364274585e-06,4.611137132426324e-05,2.5361360996591205e-05,2.6687370509338217e-05,0.0002727718596261856,0.00017926026348044654,0.00020770686131963548,1.1500688838517964e-05,8.678529670170988e-06,9.45298872197399e-06,0.0005975121198259383,0.00046772257686089575,0.0005004512542964098,-2.592116510543706e-06,-2.2964056468746688e-06,-2.4150064083112305e-06,0.000490201602912434,0.0004504854749231284,0.00046559862768651855,1.6323298940051105e-05,1.7224581228680308e-05,1.679880792897122e-05,
