Date,const,lag10,lag21,lag63,coef_sum
2022-12-21,2.8333665088264974e-05,0.04128996440411242,0.01327078030946121,0.749071443788288,0.8036321885018617
2022-12-22,2.851940083187354e-05,0.04147090789315398,0.014565224501593997,0.7471183298691624,0.8031544622639104
2022-12-23,2.869209750631894e-05,0.041802042950777434,0.015913611101054426,0.7449495730210388,0.8026652270728707
2022-12-27,2.8868082081979236e-05,0.042037330402427645,0.017358476933838504,0.7427702953981534,0.8021661027344196
2022-12-28,2.905618513190273e-05,0.041830838627546295,0.019372391110509854,0.740395370796612,0.8015986005346681
2022-12-29,2.923011752367861e-05,0.041559566408027,0.02222276056941667,0.7369409358730172,0.8007232628504609
2022-12-30,2.940322310465783e-05,0.041306118025489856,0.025231294180435133,0.7332750324680554,0.7998124446739804
2023-01-03,2.958687869853485e-05,0.0409109686908945,0.028824764335548786,0.7290663948137274,0.7988021278401707
2023-01-04,2.9748170930288702e-05,0.04048482067002566,0.03259362359813844,0.7246840605275839,0.7977625047957481
2023-01-05,2.9895024196629222e-05,0.040772027937110135,0.0358254690562768,0.7199164002792703,0.7965138972726572
2023-01-06,3.0036517911058266e-05,0.04055115354129418,0.03995967003009017,0.7147630852251059,0.7952739087964903
2023-01-09,3.018429009887284e-05,0.04030270761436427,0.04429325045592723,0.7093698129691615,0.793965771039453
2023-01-10,3.0314120909196427e-05,0.0399634980447787,0.04896386276485357,0.7036621255715001,0.7925894863811324
2023-01-11,3.0440097660276127e-05,0.04010206846659972,0.05318499646421297,0.6978875059640319,0.7911745708948447
2023-01-12,3.057196178882498e-05,0.04038961442821466,0.056836225141352836,0.6924956970597644,0.789721536629332
2023-01-13,3.072288146600554e-05,0.0408992446498241,0.06002796418498908,0.6873563412638195,0.7882835500986327
2023-01-17,3.087715857476329e-05,0.041446638403420694,0.06320528604549794,0.6821258897124953,0.7867778141614139
2023-01-18,3.101543507421953e-05,0.04177551482799437,0.06646462323573415,0.6770556663626146,0.7852958044263432
2023-01-19,3.113608867600108e-05,0.04120068651582896,0.06882835060375547,0.6740293121531188,0.7840583492727032
2023-01-20,3.126235222418766e-05,0.04055834299201068,0.07127550864328186,0.6709637795976959,0.7827976312329885
2023-01-23,3.138117831710188e-05,0.03957708494127473,0.07431785374690941,0.6676092177100352,0.7815041563982194
2023-01-24,3.150175188735944e-05,0.038590768734892054,0.07674881349522883,0.664827398211812,0.7801669804419329
2023-01-25,3.1618436817959396e-05,0.03744455320682795,0.079306282225899,0.6620310550799738,0.7787818905127007
2023-01-26,3.1753056210507514e-05,0.035932700951272475,0.08214318067076551,0.6591794515230984,0.7772553331451364
2023-01-27,3.185868021360094e-05,0.03470458996342024,0.08556447932152896,0.6553325563652732,0.7756016256502224
2023-01-30,3.1956826196312445e-05,0.03319264370757864,0.08972083164658234,0.6510044321708395,0.7739179075250004
2023-01-31,3.205586819384061e-05,0.031464843892145544,0.0938762310085123,0.6469072510263754,0.7722483259270332
2023-02-01,3.215838777648136e-05,0.029363184904445158,0.0975571233129597,0.6437007543178493,0.7706210625352542
2023-02-02,3.2267168795245496e-05,0.02971576450786674,0.09883950607477474,0.640336637050842,0.7688919076334835
2023-02-03,3.2391679900975806e-05,0.02943129479255713,0.09987129864732072,0.6379528782090044,0.7672554716488822
2023-02-06,3.251557556175361e-05,0.029097670514734265,0.10007947583150177,0.6365174421219386,0.7656945884681746
2023-02-07,3.264154936594174e-05,0.02891602033334032,0.10030487204216636,0.634897385979351,0.7641182783548577
2023-02-08,3.273932992220501e-05,0.028541296238697576,0.10109153396213096,0.6327745616331004,0.7624073918339289
2023-02-09,3.2827885196638865e-05,0.028912200157277856,0.09893894367347177,0.6328814224885675,0.7607325663193172
2023-02-10,3.293346967737386e-05,0.029406626375905343,0.09729735854860602,0.6322766981516219,0.7589806830761333
2023-02-13,3.310197959228658e-05,0.02572853076732643,0.09837973632945667,0.6327902259663547,0.7568984930631378
2023-02-14,3.315998399407662e-05,0.01889364681190383,0.10005114304367858,0.6349883135147851,0.7539331033703676
2023-02-15,3.322517822062045e-05,0.013434689638880906,0.10023316591069517,0.6372301459270018,0.7508980014765778
2023-02-16,3.3267861848460036e-05,0.007224829958046065,0.10116984769931328,0.639969791609159,0.7483644692665183
2023-02-17,3.331242690755461e-05,0.0006414578990304939,0.10350990306852634,0.6416578399526647,0.7458092009202215
2023-02-21,3.332131281039367e-05,-0.00427822727057852,0.10496124223808884,0.6433266116734377,0.744009626640948
2023-02-22,3.3332333532499564e-05,-0.008131493291657715,0.10607665660560699,0.644749841674398,0.7426950049883473
2023-02-23,3.332316577167023e-05,-0.010617807071218635,0.10638437229190234,0.6458625454436155,0.7416291106642993
2023-02-24,3.334019806806333e-05,-0.013951185043894074,0.10672236158100448,0.6475608858924838,0.7403320624295943
2023-02-27,3.33680776802629e-05,-0.017001642853748063,0.10635631500609002,0.649562402240057,0.738917074392399
2023-02-28,3.3387236780979125e-05,-0.017727322861371214,0.10390594293413899,0.6513071927960807,0.7374858128688485
2023-03-01,3.339007217534824e-05,-0.015073232107459207,0.09795037670611859,0.6532992599742868,0.7361764045729462
2023-03-02,3.336688715724047e-05,-0.012500980007403857,0.09223710158147701,0.6551913754269183,0.7349274970009915
2023-03-03,3.334605247840155e-05,-0.009370837956083275,0.08614236194311255,0.656920776037341,0.7336923000243702
2023-03-06,3.332043999428702e-05,-0.006350446392469053,0.07969501898583828,0.658992678852307,0.7323372514456762
2023-03-07,3.328823717408072e-05,-0.0027157311481323006,0.07261574069641691,0.6611000390927013,0.7310000486409859
2023-03-08,3.325090984522893e-05,0.0004296299166825397,0.06666124460982914,0.6627034392520426,0.7297943137785542
2023-03-09,3.317604818670298e-05,0.002756156372197331,0.0624301710715425,0.6637248446286084,0.7289111720723482
2023-03-10,3.310646219030501e-05,0.005059741797072467,0.05840333906737004,0.6645329258882431,0.7279960067526856
2023-03-13,3.298281674472391e-05,0.006431589773294933,0.05756629528961139,0.6636835394348999,0.7276814244978063
2023-03-14,3.284394804614589e-05,0.0058694566300906345,0.06016485426781239,0.6618908085985057,0.7279251194964087
2023-03-15,3.272065824252006e-05,0.0060213870067926945,0.060444098647737886,0.6616387917544425,0.7281042774089731
2023-03-16,3.2596870863695404e-05,0.005110707524898665,0.06342526957786082,0.660285399762041,0.7288213768648005
2023-03-17,3.2463552874463554e-05,0.00418909482454281,0.06630090220790054,0.6589727133637888,0.7294627103962321
2023-03-20,3.234665545691401e-05,0.0037531787941744235,0.06789732074502204,0.6585120261498788,0.7301625256890752
2023-03-21,3.221476333209274e-05,0.0031668589792107626,0.06972991974514922,0.657923367837761,0.7308201465621209
2023-03-22,3.208590955036541e-05,0.0031335287310342505,0.07042726507204097,0.6579176884936675,0.7314784822967427
2023-03-23,3.190065348807256e-05,0.0036117547276237165,0.07084926813509781,0.6581638771214489,0.7326248999841704
2023-03-24,3.172811070585706e-05,0.004425328861760218,0.07038580016084663,0.6588689275632451,0.7336800565858519
2023-03-27,3.1557554706974415e-05,0.004476579483410716,0.07049922311450514,0.659640230092307,0.7346160326902229
2023-03-28,3.139070625021379e-05,0.004499010045900538,0.07057605831005584,0.6605098679951784,0.7355849363511348
2023-03-29,3.118052358572248e-05,0.004955665266273279,0.07087339572826117,0.6611554291299913,0.7369844901245257
2023-03-30,3.093157622923853e-05,0.005390138701205138,0.07196889180404936,0.6615265518415983,0.7388855823468528
2023-03-31,3.067752829388376e-05,0.0063011207836128555,0.07220042275019509,0.6623513826050873,0.7408529261388952
2023-04-03,3.0415777202687298e-05,0.006880735677583086,0.07270139036650372,0.6632661119809713,0.7428482380250581
2023-04-04,3.0143034892896185e-05,0.007753964533453006,0.07308051679222188,0.6641109840499851,0.74494546537566
2023-04-05,2.98951823093571e-05,0.008205528594865001,0.07341705633551328,0.6651292306529841,0.7467518155833623
2023-04-06,2.9661221549677854e-05,0.007011545587892305,0.07486416687010981,0.6665708018634872,0.7484465143214893
2023-04-10,2.9442543410676676e-05,0.00613433531455523,0.07522983623667509,0.6685636794539457,0.749927851005176
2023-04-11,2.9217957395333153e-05,0.0051274506613601875,0.07563617040130771,0.670515720753451,0.7512793418161189
2023-04-12,2.9019772447470023e-05,0.004658166627198451,0.07456400656737162,0.6733114231636923,0.7525335963582623
2023-04-13,2.8822551150021404e-05,0.003498847452417103,0.07416996451444927,0.6761182865154792,0.7537870984823456
2023-04-14,2.8630558218630434e-05,0.001902689351633985,0.07442623416874575,0.6784922192312277,0.7548211427516074
2023-04-17,2.843287043161764e-05,0.0005233162351151142,0.0744237360960828,0.6808097272114693,0.7557567795426672
2023-04-18,2.8221936735734377e-05,-0.0007387643553455545,0.0746159957482457,0.6829070491674558,0.756784280560356
2023-04-19,2.80140266008724e-05,-0.0019170650782916604,0.07482054194364751,0.6848732399038788,0.7577767167692346
2023-04-20,2.784160989787196e-05,-0.00268146025969096,0.07513059270706308,0.6860357894897706,0.7584849219371428
2023-04-21,2.7662916730950005e-05,-0.0032999631230795703,0.0752388696576351,0.6873142299218425,0.7592531364563981
2023-04-24,2.7484127823500834e-05,-0.0034118444428351963,0.07435951723888473,0.6890805486601339,0.7600282214561834
2023-04-25,2.7304799936436367e-05,-0.0033159505006111756,0.07330631385451618,0.690760148012267,0.760750511366172
2023-04-26,2.7131105127617828e-05,-0.0031916367539989166,0.07223613600508497,0.6924233346903447,0.7614678339414307
2023-04-27,2.690309340884948e-05,-0.002751671646560202,0.07048550514394844,0.6950810468410842,0.7628148803384724
2023-04-28,2.6684104173118113e-05,-0.0015793718634203313,0.06714275145533843,0.6987210078865228,0.7642843874784409
