Date,US_EQUITY,INTL_EQUITY,US_BONDS,INTL_BONDS,US_REIT,INTL_REIT,GOLD,BTC
2021-01-04,0.11755357387431464,0.10883588255709464,0.22158390698730607,0.22781953424208093,0.08944370616453767,0.09334875533890005,0.135451143695413,0.005963497140352883
2021-01-05,0.11563607509551233,0.11322496943903894,0.21797185391616639,0.22437868966588953,0.08339130186979955,0.09365122288995631,0.14236901179486003,0.009376875328776837
2021-01-06,0.11524103040070004,0.1100625513423856,0.22001810978255945,0.22623486581789454,0.0895309931921071,0.08578077442704268,0.14744784138700642,0.005683833650304192
2021-01-07,0.11776901764620872,0.1135509536284158,0.21546811103198288,0.2227943023319257,0.09162630532415676,0.08708939563096954,0.14356269391839513,0.008139220487945463
2021-01-08,0.11649200507375604,0.11441256339692932,0.21239423895509246,0.21925829897054858,0.09363761184470126,0.09109821194349185,0.14481358806072717,0.007893481754753334
2021-01-11,0.11819952698776356,0.11779207803653674,0.2099504750300872,0.21684070100180386,0.09784505082467705,0.0943006955237158,0.13548355253036734,0.009587920065048426
2021-01-12,0.12864410076524047,0.118964976563994,0.2144292636269597,0.2213410867639719,0.0891470756791595,0.08789050228574624,0.1395829943149283,0.0
2021-01-13,0.1294385863801699,0.11743773314927314,0.2120912671812716,0.219761419247779,0.09215071667318014,0.08942343464994483,0.13969684271838145,0.0
2021-01-14,0.13101555333917736,0.12101926217346158,0.20781181415866126,0.21525354254939216,0.09035302377909142,0.09273700712360809,0.14180979687660816,0.0
2021-01-15,0.132407301510563,0.12121075148420715,0.2053087949075761,0.21221938099327745,0.09218381661008052,0.09384748805207863,0.14282246644221722,0.0
2021-01-19,0.13007840103787893,0.1134035897946761,0.2062709665519059,0.2160490202969333,0.1051986300037245,0.08850464022193327,0.140494752092948,3.012423993060956e-18
2021-01-20,0.12573953184105022,0.11252166301337896,0.2059043573466355,0.21332629197297917,0.11113364511886552,0.0939166672026491,0.13745784350444148,0.0
2021-01-21,0.11811005998256469,0.11595750531082798,0.22072634251125475,0.2288541644548833,0.0948986626864862,0.09590110493063288,0.12555216012335027,0.0
2021-01-22,0.12086867058707455,0.12028678413171322,0.21677480250304967,0.224225486376254,0.09665314685952439,0.09444481586266423,0.12674629367971993,0.0
2021-01-25,0.12105844885835737,0.118929875573106,0.21460640948845686,0.2218696146306349,0.0997998184239228,0.09709138247714677,0.1266444505483754,0.0
2021-01-26,0.12118707231739186,0.12078243848812364,0.21100177636815678,0.21830652111970433,0.09984216014587452,0.10066709825481349,0.12821293330593544,0.0
2021-01-27,0.12302149310449836,0.12152659864797423,0.2082317812697158,0.21497710358099456,0.10065466397290032,0.10167309242944762,0.12991526699446912,0.0
2021-01-28,0.09867903308742701,0.09795241677864425,0.22530023985059439,0.2305572969915916,0.09455675721840388,0.11681892624638296,0.13613532982695592,0.0
2021-01-29,0.09240944256596029,0.09104055168712819,0.2267438200663482,0.23405152236856241,0.10048067195325866,0.1137304357749869,0.14154355558375548,0.0
2021-02-01,0.08503497692974225,0.08417360443711265,0.22915989398833042,0.23475242262337262,0.09856467127759704,0.11928893546384348,0.14902549528000153,0.0
2021-02-02,0.07952602621391933,0.08216973639264076,0.24078829949563776,0.24645540739418326,0.07924546402681146,0.12366124820057559,0.14815381827623184,0.0
2021-02-03,0.08156970880977252,0.08409193965639039,0.23688739603709555,0.24221757421014592,0.08161116880595345,0.12447161836484015,0.1491505941158021,0.0
2021-02-04,0.08368398753899614,0.08601927792082742,0.23313442833822226,0.2381810209768148,0.08360398573210712,0.1253074323360476,0.15006986715698475,0.0
2021-02-05,0.09100750851662402,0.08881874970403893,0.23046489179225488,0.23430218847496354,0.0875838925844178,0.12569132829678792,0.142131440630913,0.0
2021-02-08,0.09262474088355739,0.08926559590308931,0.22960321433834432,0.23285498607815824,0.09044096890513612,0.12630242385913235,0.1389080700325822,0.0
2021-02-09,0.091547463813041,0.08784734372196003,0.22925169247630112,0.23401441960849742,0.09418648666471173,0.127944003941811,0.13520858977367767,0.0
2021-02-10,0.09709406312227242,0.0924582781499271,0.2225407908654947,0.22696682688888337,0.09384554181691156,0.13044539046718243,0.13664910868932842,0.0
2021-02-11,0.09765949313797397,0.09104316227953865,0.22402832313721827,0.2286846053541754,0.09345894703481589,0.13128229508108566,0.13384317397519216,0.0
2021-02-12,0.09934005514881511,0.09323762394184146,0.22031922868824555,0.22480552475470542,0.09543514428688857,0.1321597379113845,0.13470268526811943,0.0
2021-02-16,0.10084564585100293,0.09520232555643494,0.21693098505425232,0.221142789116376,0.09768386672402549,0.13227523298303395,0.1359191547148744,0.0
2021-02-17,0.10280236682615805,0.10189387500475945,0.21069581013617425,0.21621221427814694,0.09628563732996144,0.14155283826936627,0.13055725815543368,0.0
2021-02-18,0.10662395829383259,0.1059647901113841,0.21028508427296222,0.2133024166722636,0.09741864344571102,0.13888015442863533,0.12752495277521114,0.0
2021-02-19,0.10763436991903308,0.10544549685416682,0.20880449492962339,0.21092778858716862,0.10000625596955648,0.13720741944460974,0.12997417429584177,0.0
