Date,US_EQUITY,INTL_EQUITY,US_BONDS,INTL_BONDS,US_REIT,INTL_REIT,GOLD,BTC
2021-01-04,0.09660871170637407,0.07677202457799867,0.2623325052298493,0.27968732637784693,0.029782694510226797,0.0843250093824361,0.16660310924462343,0.0038886189706447503
2021-01-05,0.0903537798551594,0.08275274864129356,0.2526316029721856,0.2799284544161904,0.029742623669672535,0.085947671596856,0.16949886271483872,0.009144256133803699
2021-01-06,0.06735730210498286,0.08832661329792874,0.25654839438934823,0.2852662425185508,0.03227838091715005,0.0893878617883102,0.17429181641796707,0.006543388565762069
2021-01-07,0.06522163505812924,0.0820804437899261,0.26401640626175715,0.2818254992599714,0.03561006425684262,0.08555946018718544,0.16874556530010865,0.016940925886079525
2021-01-08,0.06268468122442852,0.08085917586801843,0.26040709568472764,0.2780839143971937,0.034879963814126926,0.0992070106157952,0.16863017478034473,0.015247983615364932
2021-01-11,0.06630669972885556,0.07918014204898706,0.2616201768789813,0.27856986485973617,0.03602320208950244,0.09708549240706425,0.16689173422181622,0.014322687765056963
2021-01-12,0.06813195164980279,0.08240509816672636,0.26635987064877675,0.28150463705465806,0.03868589169234359,0.0817614872150379,0.16735469207155698,0.013796371501097577
2021-01-13,0.06854718817436851,0.08361526907867649,0.2675219000973078,0.2818077014230975,0.03783771057826826,0.08176068108256193,0.16685396539325534,0.01205558417246413
2021-01-14,0.06836562445106724,0.08472941199333096,0.2677910328320203,0.2827009145986413,0.03882800026525796,0.08094640067488391,0.16817897112684477,0.008459644057953603
2021-01-15,0.06842410353198958,0.08470000928479164,0.2677812706121707,0.28254497235494086,0.0385589723347498,0.08120075919161827,0.16737100047003098,0.009418912219708211
2021-01-19,0.0687157726477338,0.08649190476771043,0.2669058687798495,0.27992387435685673,0.03713384268170429,0.08244810426930044,0.1693573344778059,0.009023298019039032
2021-01-20,0.06912553166791544,0.0846962687008171,0.2659550353451525,0.2800341606244904,0.04172371469784268,0.08180265507909994,0.1686330005387139,0.008029633345968146
2021-01-21,0.07287745136540043,0.08696262160716782,0.26733169821977176,0.28167280041157156,0.035886867854971784,0.08262466195902848,0.16958253773524856,0.003061360846839679
2021-01-22,0.07115975744509578,0.08810881305451827,0.26785096299557576,0.2807687942452917,0.03601537579717764,0.08446835423475726,0.16852107073992825,0.003106871487655066
2021-01-25,0.07165163406920488,0.08550173419829904,0.2656132133525213,0.2795924849432316,0.0347820088317818,0.08799889842166492,0.16940686566081517,0.005453160522481251
2021-01-26,0.07293161401601603,0.08376907983282127,0.2621441205426385,0.27698630986051287,0.03463800361708512,0.09763578149915214,0.17163642059077294,0.00025867004100102865
2021-01-27,0.07118638773733198,0.08327795615793102,0.26051487083877406,0.275445281767109,0.0377820871052984,0.09658946602776064,0.16762588575325207,0.007578064612542855
2021-01-28,0.06309820278365649,0.08709548997013833,0.26655607161743267,0.28149076529654304,0.038366270509480924,0.08839661983036597,0.1747191168619451,0.0002774631304375462
2021-01-29,0.06370628479613764,0.08758680346727263,0.26599882260334257,0.2798592548451969,0.03905443462059031,0.08827376191284099,0.17552063775461899,0.0
2021-02-01,0.06712386486210166,0.06387152514267337,0.2725309648806547,0.28533409165251145,0.0414905116811775,0.09271049931150914,0.17693854246937232,0.0
2021-02-02,0.06757930052617704,0.06395899891998183,0.27497895369146236,0.2875600745820644,0.04081873970313089,0.09399385255186561,0.1711100800253179,0.0
2021-02-03,0.06620383011287861,0.0643311526780359,0.27313589610768574,0.28674146681515533,0.04026910743577252,0.09368871082944173,0.17137399277787624,0.0042558432431539705
2021-02-04,0.0647006117206957,0.06726666813212347,0.2757042392251531,0.2889229504181491,0.038754873956852946,0.09500998019836915,0.16854470560970816,0.0010959707389483965
2021-02-05,0.06522348251567966,0.06486897275327165,0.2736488899295319,0.2858390070925782,0.0421671566734574,0.09091250358414167,0.17733998745133958,0.0
2021-02-08,0.05385321013658347,0.0716770967566727,0.27573255394021673,0.2887910163517207,0.04424732265182426,0.09102193427354699,0.1746768658894352,0.0
2021-02-09,0.0564333421488768,0.06488079129555469,0.2790607991771046,0.29238810688226535,0.041386569541862664,0.09238917688703067,0.1734612140673052,0.0
2021-02-10,0.057122775607052576,0.06620657859169383,0.27982195845762176,0.2899284941344678,0.0430584607264656,0.09188297942075263,0.17197875306194585,0.0
2021-02-11,0.05772978852075671,0.05634524755699168,0.28015511816219624,0.29204251135772097,0.041272208143636614,0.09558434757439654,0.1768707786843012,0.0
2021-02-12,0.05974863755116262,0.0540693223026244,0.2785807746431662,0.2949878860051488,0.040473250717902434,0.0945443507726696,0.17759577800732593,0.0
2021-02-16,0.06037662520715445,0.055865855128407874,0.2783066177364976,0.2932053851274418,0.040408022542233794,0.09424951846556212,0.1775879757927023,0.0
2021-02-17,0.06037060879133307,0.05750482309157017,0.2775278760901323,0.2929583774853035,0.03890073789656105,0.0935196155657315,0.17921796107936847,0.0
2021-02-18,0.05839613265891052,0.05829261216690009,0.27446886166962625,0.2915247572619366,0.044610955918372365,0.09463069072881512,0.17807598959543902,0.0
2021-02-19,0.05882225297795899,0.05685286445379178,0.2758900491837569,0.28882848805733385,0.049429779013500305,0.09219962272443168,0.17797694358922653,0.0
2021-02-22,0.06144580150608684,0.06129334514863576,0.2739669678759757,0.29032276843759597,0.04106769169002521,0.09313512481009424,0.17876830053158632,0.0
2021-02-23,0.05673251424662709,0.05729104418791902,0.2694537386805441,0.28353445623800305,0.048945335580765754,0.10263078246185756,0.18141212860428332,8.071390396609906e-19
2021-02-24,0.056441138538341505,0.05605487774577155,0.2712679700443765,0.2849350936841152,0.04910646452557699,0.10327733782676467,0.17891711763505366,1.4275647415521458e-19
2021-02-25,0.05861862695531465,0.060206696514537424,0.2719119877020015,0.2885508175631479,0.047535572301373376,0.09248087178403672,0.18069542717958856,0.0
2021-02-26,0.05147788522214132,0.05833035207285328,0.27699002102996373,0.2901854497531379,0.046361320035804544,0.09200691764405458,0.1846480542420445,0.0
2021-03-01,0.05527767523384787,0.062067888066207985,0.2646850700569737,0.29419087458437043,0.04566245656405731,0.09399054255112614,0.1841254929434166,0.0
2021-03-02,0.05590573868824243,0.06146226435789377,0.266990230444209,0.2934422647066925,0.04639496972633663,0.09172127650964326,0.18408325556698232,0.0
2021-03-03,0.05558965947608114,0.059496387630230414,0.26826763859144565,0.2938793780150028,0.044981526428277956,0.0931555050452531,0.18462990481370903,0.0
2021-03-04,0.057731029356644,0.0783161978526042,0.2627970599314615,0.2894856846962658,0.04206143496732802,0.0873461571804326,0.182262436015264,0.0
2021-03-05,0.05957023602274163,0.07819256413643316,0.2623247668124447,0.2893731117850722,0.042741509591351354,0.08520834258369196,0.18258946906826493,0.0
2021-03-08,0.06298325106949304,0.07860786000713105,0.26171665595322535,0.2908260039580396,0.04061671735733512,0.08189447792811741,0.18335503372665854,0.0
2021-03-09,0.0640706649967253,0.0752701785900941,0.26223457051607546,0.2918235263902282,0.041965765673214826,0.08100825084324342,0.18362704299041877,0.0
2021-03-10,0.06661165908923525,0.055839606261060874,0.26600430129203534,0.2956423203834889,0.04407282560505986,0.08567723104567948,0.18615205632344034,0.0
2021-03-11,0.06487607787848093,0.05436383926028162,0.26643500489932587,0.2962128350258824,0.044982911226462544,0.0868421038332391,0.18628722787632748,0.0
2021-03-12,0.06480945097878847,0.05329264803624487,0.2679457975034834,0.2958653815270168,0.04448844091778695,0.08812687543748066,0.18547140559919895,0.0
2021-03-15,0.06331971901059037,0.05408676316285601,0.26722650553288196,0.29748633901689536,0.04500897880532054,0.0891453020925575,0.1837263923788983,0.0
2021-03-16,0.06367819596698274,0.055349848873262046,0.26380997541968243,0.29523542746648285,0.046056080938757814,0.09098449941484786,0.18488597191998418,0.0
2021-03-17,0.06242937872252806,0.06056046506973251,0.26305120806688115,0.29417022636513596,0.04452860834117447,0.0915702784906237,0.18368983494392424,0.0
2021-03-18,0.06362342310698331,0.05504539408827677,0.26800868369436576,0.29562633082441353,0.040596632273614576,0.0926718117532306,0.1844277242591155,0.0
2021-03-19,0.06204161029347144,0.06295370357601782,0.26580192194340235,0.2960072452941123,0.038932794924105764,0.09062937104489423,0.18363335292399602,0.0
2021-03-22,0.05970720550500955,0.0605827386427077,0.27546166718227294,0.2892480953597621,0.0443499873456905,0.0870965495236754,0.18355375644088187,0.0
2021-03-23,0.06101132332047279,0.06028193269916135,0.27416288148212115,0.2890334994348484,0.04530770238454848,0.08759835684522764,0.18260430383362014,0.0
2021-03-24,0.06353436651563889,0.06297160931267243,0.276698128637767,0.2916124318945812,0.03658507954197025,0.0851155746906458,0.1834828094067246,0.0
2021-03-25,0.06285274759600967,0.06298506566983593,0.27592111318167145,0.29045242492844914,0.04310302614829676,0.08145664067040218,0.18322898180533487,0.0
2021-03-26,0.060995743378428696,0.06151045171950951,0.2781477560105904,0.29317856001969356,0.043675924255186994,0.07961743499360112,0.18126745881202783,0.001606670810961889
2021-03-29,0.06211281603752791,0.06618549208414061,0.2774916069382045,0.2923223673615748,0.04228707625780592,0.07871457438088944,0.1808860669398569,0.0
2021-03-30,0.060194443379986404,0.06522495071634767,0.27949817345124145,0.2935479628708456,0.03868125552517201,0.08279509898704307,0.1800581150693638,0.0
2021-03-31,0.05990962826607313,0.072882901188051,0.2790466450024593,0.28929728663135795,0.039058460159325695,0.08116431262070235,0.17864076613203048,0.0
2021-04-01,0.05930592061222956,0.07307762207425794,0.27831382132016436,0.28869501290868704,0.0441236719151121,0.078181685529397,0.17830226564015197,0.0
2021-04-05,0.05795543924473277,0.0713350682767489,0.27676595972569773,0.2866821235525069,0.04357291611692738,0.08746627677843857,0.17622221630494772,0.0
2021-04-06,0.05886627740358079,0.07473260211326477,0.27871870848723523,0.2922105202626089,0.0444631498585545,0.07897771258149722,0.1720310292932586,0.0
2021-04-07,0.057382190642998515,0.07126601620319517,0.2760286282188322,0.29020132108365265,0.048878689577471546,0.08014997950936358,0.17609317476448652,0.0
2021-04-08,0.05890903841815573,0.07174217048869899,0.2784119760030188,0.29007132989528395,0.047139080620687245,0.07698489772383568,0.17674150685031972,0.0
2021-04-09,0.06143797627275913,0.07431575532765454,0.2766064114701784,0.2893315004481639,0.046415680860467816,0.0774330926967134,0.17445958292406272,0.0
2021-04-12,0.06357219165173703,0.07451134944871912,0.2775978695723214,0.2906081179609062,0.04525074144324694,0.07419502886201909,0.17426470106105024,0.0
2021-04-13,0.062556292725951,0.07443528731780567,0.2785048124145089,0.2921894124432382,0.051046635802396226,0.07783409130055621,0.16343346799554384,4.696081685300313e-18
2021-04-14,0.06608442301305376,0.07886146005358557,0.27765776738742165,0.28901824963727496,0.050199960566426526,0.07489102640234593,0.16328711293989168,0.0
2021-04-15,0.06544184735336975,0.0772619535930228,0.27856284004256876,0.28955858743404334,0.05033355154134227,0.07628938044352174,0.1625518395921313,0.0
2021-04-16,0.0647562853726392,0.07728134275726674,0.2794764049702831,0.28972974653675104,0.04960576150179413,0.07514471253869744,0.16400574632256829,0.0
2021-04-19,0.06440236306687762,0.07404014233939724,0.27990352304013777,0.2917292351706338,0.05236571306615816,0.07503390757483298,0.16252511574196246,0.0
2021-04-20,0.06551943967493948,0.07555827095016324,0.2796062168743112,0.2903888363416312,0.04945289186961752,0.07482855166192368,0.1622168697965715,0.0024289228308420913
2021-04-21,0.06679690236982648,0.0740683454241277,0.27942161908194474,0.29177817502754816,0.05156701540568372,0.0733912238139994,0.1624676005692581,0.0005091183076116802
2021-04-22,0.06426803263669291,0.07707479808686468,0.2790196404064752,0.2904281407996091,0.054031069933003315,0.07204478026874847,0.15935881093868526,0.003774726929921142
