Date,cov_US_EQUITY__US_EQUITY,cov_US_EQUITY__INTL_EQUITY,cov_US_EQUITY__US_BONDS,cov_US_EQUITY__INTL_BONDS,cov_US_EQUITY__US_REIT,cov_US_EQUITY__INTL_REIT,cov_US_EQUITY__GOLD,cov_US_EQUITY__BTC,cov_INTL_EQUITY__US_EQUITY,cov_INTL_EQUITY__INTL_EQUITY,cov_INTL_EQUITY__US_BONDS,cov_INTL_EQUITY__INTL_BONDS,cov_INTL_EQUITY__US_REIT,cov_INTL_EQUITY__INTL_REIT,cov_INTL_EQUITY__GOLD,cov_INTL_EQUITY__BTC,cov_US_BONDS__US_EQUITY,cov_US_BONDS__INTL_EQUITY,cov_US_BONDS__US_BONDS,cov_US_BONDS__INTL_BONDS,cov_US_BONDS__US_REIT,cov_US_BONDS__INTL_REIT,cov_US_BONDS__GOLD,cov_US_BONDS__BTC,cov_INTL_BONDS__US_EQUITY,cov_INTL_BONDS__INTL_EQUITY,cov_INTL_BONDS__US_BONDS,cov_INTL_BONDS__INTL_BONDS,cov_INTL_BONDS__US_REIT,cov_INTL_BONDS__INTL_REIT,cov_INTL_BONDS__GOLD,cov_INTL_BONDS__BTC,cov_US_REIT__US_EQUITY,cov_US_REIT__INTL_EQUITY,cov_US_REIT__US_BONDS,cov_US_REIT__INTL_BONDS,cov_US_REIT__US_REIT,cov_US_REIT__INTL_REIT,cov_US_REIT__GOLD,cov_US_REIT__BTC,cov_INTL_REIT__US_EQUITY,cov_INTL_REIT__INTL_EQUITY,cov_INTL_REIT__US_BONDS,cov_INTL_REIT__INTL_BONDS,cov_INTL_REIT__US_REIT,cov_INTL_REIT__INTL_REIT,cov_INTL_REIT__GOLD,cov_INTL_REIT__BTC,cov_GOLD__US_EQUITY,cov_GOLD__INTL_EQUITY,cov_GOLD__US_BONDS,cov_GOLD__INTL_BONDS,cov_GOLD__US_REIT,cov_GOLD__INTL_REIT,cov_GOLD__GOLD,cov_GOLD__BTC,cov_BTC__US_EQUITY,cov_BTC__INTL_EQUITY,cov_BTC__US_BONDS,cov_BTC__INTL_BONDS,cov_BTC__US_REIT,cov_BTC__INTL_REIT,cov_BTC__GOLD,cov_BTC__BTC
2017-03-28,1.3787892944579403e-05,4.679549885066226e-06,-5.195299085186344e-06,-1.073005828655866e-06,7.095865131475244e-06,-5.079699499318016e-06,-1.1307678702403594e-05,-4.541897549909084e-05,4.679549885066226e-06,1.5244621170948217e-05,-2.432753732042937e-06,5.843427263985987e-07,1.6449977509884938e-06,-1.0730990862709531e-06,-4.92153861950095e-06,-0.00010878519522684552,-5.195299085186344e-06,-2.432753732042937e-06,5.577319189664848e-06,4.125762955552877e-06,1.8133513499735537e-07,4.36635509887997e-06,9.88386171155359e-06,5.5775288516143235e-05,-1.073005828655866e-06,5.843427263985987e-07,4.125762955552877e-06,4.24118764792014e-06,2.2509321095278678e-06,2.182472428484874e-06,5.7340742035291495e-06,3.0390177466738074e-05,7.095865131475244e-06,1.6449977509884938e-06,1.8133513499735537e-07,2.2509321095278678e-06,1.4051622612643958e-05,1.4839166223661578e-07,-1.6025258982170236e-06,3.987223932035385e-05,-5.079699499318016e-06,-1.0730990862709531e-06,4.36635509887997e-06,2.182472428484874e-06,1.4839166223661578e-07,9.259369173506447e-06,1.3935536044391388e-05,5.251651969807179e-05,-1.1307678702403594e-05,-4.92153861950095e-06,9.88386171155359e-06,5.7340742035291495e-06,-1.6025258982170236e-06,1.3935536044391388e-05,2.447416915250402e-05,0.00011117723258010071,-4.541897549909084e-05,-0.00010878519522684552,5.5775288516143235e-05,3.0390177466738074e-05,3.987223932035385e-05,5.251651969807179e-05,0.00011117723258010071,0.0012640633105084212
2017-03-29,3.076233657053915e-06,4.679549885066226e-06,-1.900475826592842e-06,-8.009377291867128e-08,5.688085583095483e-07,-3.676810022919543e-06,-6.289518205582759e-06,-4.821448110003476e-05,4.679549885066226e-06,1.5244621170948217e-05,-2.432753732042937e-06,5.843427263985987e-07,1.6449977509884938e-06,-1.0730990862709531e-06,-4.92153861950095e-06,-0.00010878519522684552,-1.900475826592842e-06,-2.432753732042937e-06,4.684492931678651e-06,3.813678261020554e-06,2.3710888368117597e-06,3.362485861805988e-06,8.049933685614149e-06,5.809177426733605e-05,-8.009377291867128e-08,5.843427263985987e-07,3.813678261020554e-06,4.149519227359412e-06,2.845883074519562e-06,2.0840903799671376e-06,5.284979904861169e-06,3.056873694838181e-05,5.688085583095483e-07,1.6449977509884938e-06,2.3710888368117597e-06,2.845883074519562e-06,1.0349242635357915e-05,1.3935119593086582e-07,1.0169600942642004e-06,4.036735776662572e-05,-3.676810022919543e-06,-1.0730990862709531e-06,3.362485861805988e-06,2.0840903799671376e-06,1.3935119593086582e-07,1.1791130856700819e-05,1.4656014412120985e-05,4.597182032374255e-05,-6.289518205582759e-06,-4.92153861950095e-06,8.049933685614149e-06,5.284979904861169e-06,1.0169600942642004e-06,1.4656014412120985e-05,2.2822250654227073e-05,0.0001089806752404257,-4.821448110003476e-05,-0.00010878519522684552,5.809177426733605e-05,3.056873694838181e-05,4.036735776662572e-05,4.597182032374255e-05,0.0001089806752404257,0.0012809214965097714
2017-03-30,4.390048078347929e-06,1.1873162715129635e-06,-3.2074761495092413e-06,-2.0193692470280093e-06,-8.746901062151497e-07,-4.320468270088809e-06,-7.5139235310292016e-06,-4.1743116236563e-05,1.1873162715129635e-06,1.0677806560215348e-05,-4.267214587456308e-06,-2.4194498172981982e-06,-3.166239718953491e-06,-2.5012487487160445e-06,-7.2404527044906006e-06,-0.00010557365204597773,-3.2074761495092413e-06,-4.267214587456308e-06,3.949905312535435e-06,2.61567539122242e-06,4.922038058930385e-07,2.799590512197382e-06,7.131638536020101e-06,5.947838905327373e-05,-2.0193692470280093e-06,-2.4194498172981982e-06,2.61567539122242e-06,2.2059107893342167e-06,-1.1795728425569855e-07,1.1849963375081995e-06,3.8090071127738157e-06,3.304162692127376e-05,-8.746901062151497e-07,-3.166239718953491e-06,4.922038058930385e-07,-1.1795728425569855e-07,6.53494510962633e-06,-1.1136079023805358e-06,-1.118092504798951e-06,4.600393119518866e-05,-4.320468270088809e-06,-2.5012487487160445e-06,2.799590512197382e-06,1.1849963375081995e-06,-1.1136079023805358e-06,1.1394988648193942e-05,1.3992611712939486e-05,4.742809985302435e-05,-7.5139235310292016e-06,-7.2404527044906006e-06,7.131638536020101e-06,3.8090071127738157e-06,-1.118092504798951e-06,1.3992611712939486e-05,2.1720373350018973e-05,0.00011116457597514005,-4.1743116236563e-05,-0.00010557365204597773,5.947838905327373e-05,3.304162692127376e-05,4.600393119518866e-05,4.742809985302435e-05,0.00011116457597514005,0.001282709962319376
2017-03-31,4.486484048861919e-06,1.1873162715129635e-06,-2.3240198958713737e-06,-2.1305574259508678e-06,1.2275966616484058e-06,1.46523432284324e-06,-5.479650570819602e-06,-8.811300271592944e-06,1.1873162715129635e-06,1.0677806560215348e-05,-4.267214587456308e-06,-2.4194498172981982e-06,-3.166239718953491e-06,-2.5012487487160445e-06,-7.2404527044906006e-06,-0.00010557365204597773,-2.3240198958713737e-06,-4.267214587456308e-06,3.2719750903212705e-06,2.4164379169950166e-06,1.4533188519985472e-06,5.517082088473726e-07,4.140547757500402e-06,5.3724109464190305e-05,-2.1305574259508678e-06,-2.4194498172981982e-06,2.4164379169950166e-06,2.257567781508396e-06,-8.325442300535958e-07,-3.2454674206650947e-07,3.4838252410839604e-06,2.3791731028158824e-05,1.2275966616484058e-06,-3.166239718953491e-06,1.4533188519985472e-06,-8.325442300535958e-07,1.4192395466150476e-05,9.753129768940874e-06,-1.8882978030695801e-06,0.00012254401164751312,1.46523432284324e-06,-2.5012487487160445e-06,5.517082088473726e-07,-3.2454674206650947e-07,9.753129768940874e-06,1.048027413946685e-05,-1.9150621234442718e-07,8.657015718422368e-05,-5.479650570819602e-06,-7.2404527044906006e-06,4.140547757500402e-06,3.4838252410839604e-06,-1.8882978030695801e-06,-1.9150621234442718e-07,1.1306922745122009e-05,4.778913210898155e-05,-8.811300271592944e-06,-0.00010557365204597773,5.3724109464190305e-05,2.3791731028158824e-05,0.00012254401164751312,8.657015718422368e-05,4.778913210898155e-05,0.0017522814462166722
2017-04-03,3.90904005918592e-06,2.787166058034204e-07,-1.6271140490598281e-06,-2.1726995219888786e-06,2.8463320341125606e-06,2.32759195981789e-06,-4.649575812788233e-06,8.849021067167606e-06,2.787166058034204e-07,9.577292065827376e-06,-3.920827743665603e-06,-2.6006743393074074e-06,-9.495421981187848e-07,-1.1324616377458975e-06,-5.675310980603079e-06,-8.528597089289036e-05,-1.6271140490598281e-06,-3.920827743665603e-06,4.140660736957036e-06,2.7292036051475005e-06,2.5262973706786545e-07,-5.161303881461385e-07,2.548380868261594e-06,4.9505002237837134e-05,-2.1726995219888786e-06,-2.6006743393074074e-06,2.7292036051475005e-06,2.294611335914911e-06,-5.990729860393459e-07,-2.6575908921204067e-07,3.453971144317568e-06,2.7699198237248855e-05,2.8463320341125606e-06,-9.495421981187848e-07,2.5262973706786545e-07,-5.990729860393459e-07,9.986200479350988e-06,7.323779075644355e-06,-4.475206781572385e-06,8.056527900569917e-05,2.32759195981789e-06,-1.1324616377458975e-06,-5.161303881461385e-07,-2.6575908921204067e-07,7.323779075644355e-06,9.192853867480813e-06,-1.42179476430548e-06,5.992543345238754e-05,-4.649575812788233e-06,-5.675310980603079e-06,2.548380868261594e-06,3.453971144317568e-06,-4.475206781572385e-06,-1.42179476430548e-06,1.0317539212525517e-05,1.6499788071131307e-05,8.849021067167606e-06,-8.528597089289036e-05,4.9505002237837134e-05,2.7699198237248855e-05,8.056527900569917e-05,5.992543345238754e-05,1.6499788071131307e-05,0.0013830840945874719
2017-04-04,3.4427925181296533e-06,-2.1252009574624618e-06,-1.9097769780418485e-07,-1.014364426929346e-06,4.142259243202413e-06,2.23002920207694e-06,-2.9678319899786526e-06,3.2039749049394555e-05,-2.1252009574624618e-06,2.815939488874998e-06,1.1992290351654597e-07,3.624322035443936e-07,-2.8376686896941373e-06,1.6246826786176824e-06,5.071878142273578e-07,-8.343560616131312e-06,-1.9097769780418485e-07,1.1992290351654597e-07,1.7258093907806192e-06,9.582422258974995e-07,1.3784684524798883e-06,-2.162469368693875e-06,-1.1457626199781856e-06,3.5277285029980216e-06,-1.014364426929346e-06,3.624322035443936e-07,9.582422258974995e-07,1.0243501565823334e-06,7.593336044911463e-07,-1.764959421198391e-06,6.051754350272298e-07,-7.144357858799495e-06,4.142259243202413e-06,-2.8376686896941373e-06,1.3784684524798883e-06,7.593336044911463e-07,1.9421918811069182e-05,2.635061222654725e-06,-5.363867654204883e-06,8.095699288785732e-05,2.23002920207694e-06,1.6246826786176824e-06,-2.162469368693875e-06,-1.764959421198391e-06,2.635061222654725e-06,1.1059311305982047e-05,-2.5100742432190306e-06,4.0107498780725985e-05,-2.9678319899786526e-06,5.071878142273578e-07,-1.1457626199781856e-06,6.051754350272298e-07,-5.363867654204883e-06,-2.5100742432190306e-06,5.35077444693068e-06,-4.831836941868865e-05,3.2039749049394555e-05,-8.343560616131312e-06,3.5277285029980216e-06,-7.144357858799495e-06,8.095699288785732e-05,4.0107498780725985e-05,-4.831836941868865e-05,0.00055216357903791
2017-04-05,3.7210226497425408e-06,-2.1252009574624618e-06,-8.283331018650173e-07,-1.20960913987045e-06,2.829194788601645e-06,-2.943183196938589e-07,-6.457414218593871e-06,2.9111268823637768e-05,-2.1252009574624618e-06,2.815939488874998e-06,1.1992290351654597e-07,3.624322035443936e-07,-2.8376686896941373e-06,1.6246826786176824e-06,5.071878142273578e-07,-8.343560616131312e-06,-8.283331018650173e-07,1.1992290351654597e-07,3.1823040793427316e-06,1.3974462142264709e-06,4.354247236969933e-06,3.4263270218893425e-06,6.663156511616806e-06,1.0344565169902758e-05,-1.20960913987045e-06,3.624322035443936e-07,1.3974462142264709e-06,1.1429733121569993e-06,1.6074125395665976e-06,-4.361684137948184e-07,2.631887249299068e-06,-4.841755978051876e-06,2.829194788601645e-06,-2.8376686896941373e-06,4.354247236969933e-06,1.6074125395665976e-06,2.5326134848106644e-05,1.2782623118318053e-05,9.421060889805047e-06,9.576509479897489e-05,-2.943183196938589e-07,1.6246826786176824e-06,3.4263270218893425e-06,-4.361684137948184e-07,1.2782623118318053e-05,2.330679256068204e-05,1.8990250921531562e-05,7.263708471450256e-05,-6.457414218593871e-06,5.071878142273578e-07,6.663156511616806e-06,2.631887249299068e-06,9.421060889805047e-06,1.8990250921531562e-05,3.942950029554464e-05,-5.906391896816678e-06,2.9111268823637768e-05,-8.343560616131312e-06,1.0344565169902758e-05,-4.841755978051876e-06,9.576509479897489e-05,7.263708471450256e-05,-5.906391896816678e-06,0.0005796535364836407
2017-04-06,5.27837759381161e-06,-3.1855817647311097e-06,-1.9655723670656943e-06,-1.2357398040700677e-06,4.809295462305551e-06,-4.724429690190849e-06,-1.2586183537961706e-05,2.781053485023906e-05,-3.1855817647311097e-06,3.4335383553764694e-06,9.989277446388036e-07,2.323303496370193e-07,-4.584146165789754e-06,5.439544115285664e-06,5.7525061967207e-06,-6.469075714203043e-06,-1.9655723670656943e-06,9.989277446388036e-07,3.907808009266241e-06,1.5648119258348653e-06,3.307609153046159e-06,5.860792605996839e-06,1.0063458525677586e-05,1.0302967121201747e-05,-1.2357398040700677e-06,2.323303496370193e-07,1.5648119258348653e-06,9.339028264634996e-07,1.0100137431137039e-06,7.692781843110138e-07,4.253797111561766e-06,-3.419132651641396e-06,4.809295462305551e-06,-4.584146165789754e-06,3.307609153046159e-06,1.0100137431137039e-06,2.6324500767195537e-05,1.0195867875529434e-05,5.719265566228581e-06,9.788340739225846e-05,-4.724429690190849e-06,5.439544115285664e-06,5.860792605996839e-06,7.692781843110138e-07,1.0195867875529434e-05,2.9802102141183973e-05,2.8223067782532554e-05,6.877445441337278e-05,-1.2586183537961706e-05,5.7525061967207e-06,1.0063458525677586e-05,4.253797111561766e-06,5.719265566228581e-06,2.8223067782532554e-05,5.2534191577928586e-05,-1.0944221342800736e-05,2.781053485023906e-05,-6.469075714203043e-06,1.0302967121201747e-05,-3.419132651641396e-06,9.788340739225846e-05,6.877445441337278e-05,-1.0944221342800736e-05,0.0005713740513091593
2017-04-07,1.2732525170829753e-05,2.2958164515184817e-06,-3.62141213682834e-06,-5.771204501368296e-07,3.87843511262176e-06,-6.619400234193198e-06,-1.686079693053295e-05,3.6370015799646455e-05,2.2958164515184817e-06,6.837122258640678e-06,-5.9151715762786876e-08,3.9060874389039555e-07,-2.9314329722565758e-06,6.026882646630624e-06,1.7506473245367978e-06,1.5181735855355368e-05,-3.62141213682834e-06,-5.9151715762786876e-08,4.23504581086599e-06,1.5014478817238122e-06,2.9198287366206215e-06,5.777844443565792e-06,1.1231405294676756e-05,4.495069332565582e-06,-5.771204501368296e-07,3.9060874389039555e-07,1.5014478817238122e-06,8.226007009840808e-07,2.142806796088229e-06,1.6315970933993459e-06,3.4297902744662843e-06,5.320520817409644e-06,3.87843511262176e-06,-2.9314329722565758e-06,2.9198287366206215e-06,2.142806796088229e-06,1.773062721630394e-05,3.0506513234017596e-06,9.452544468924348e-06,3.958505013812605e-05,-6.619400234193198e-06,6.026882646630624e-06,5.777844443565792e-06,1.6315970933993459e-06,3.0506513234017596e-06,2.4027684571638985e-05,3.2021312099714464e-05,1.8096305875633562e-05,-1.686079693053295e-05,1.7506473245367978e-06,1.1231405294676756e-05,3.4297902744662843e-06,9.452544468924348e-06,3.2021312099714464e-05,5.3810230179734846e-05,5.1693107585305756e-06,3.6370015799646455e-05,1.5181735855355368e-05,4.495069332565582e-06,5.320520817409644e-06,3.958505013812605e-05,1.8096305875633562e-05,5.1693107585305756e-06,0.00020517895799433325
2017-04-10,2.7478514953046455e-05,1.0437407838493253e-05,-4.981653491965925e-06,-3.532254403131393e-07,2.5603516973940726e-05,1.0787233778762941e-05,-2.3377766250845065e-05,7.146690050135854e-05,1.0437407838493253e-05,1.1280238568958148e-05,-5.772232362005059e-07,5.714498881060282e-07,8.80924347978033e-06,1.538010777552562e-05,-2.058059986735891e-06,3.4832091120293434e-05,-4.981653491965925e-06,-5.772232362005059e-07,3.317742558704973e-06,1.2246363498281339e-06,2.053838631522309e-06,5.32426260901467e-06,1.2775042796394713e-05,3.7380820101946534e-08,-3.532254403131393e-07,5.714498881060282e-07,1.2246363498281339e-06,7.630749348304672e-07,2.752226979559666e-06,2.1789006437051934e-06,3.562360444422319e-06,5.553675052971434e-06,2.5603516973940726e-05,8.80924347978033e-06,2.053838631522309e-06,2.752226979559666e-06,4.849592174008522e-05,2.7438293190119444e-05,-1.1774012117461204e-06,9.262449639044048e-05,1.0787233778762941e-05,1.538010777552562e-05,5.32426260901467e-06,2.1789006437051934e-06,2.7438293190119444e-05,4.330216664444299e-05,2.3287196298951194e-05,6.087387243770434e-05,-2.3377766250845065e-05,-2.058059986735891e-06,1.2775042796394713e-05,3.562360444422319e-06,-1.1774012117461204e-06,2.3287196298951194e-05,5.58385655668447e-05,-9.238886494013592e-06,7.146690050135854e-05,3.4832091120293434e-05,3.7380820101946534e-08,5.553675052971434e-06,9.262449639044048e-05,6.087387243770434e-05,-9.238886494013592e-06,0.0002872851777401053
