Date,cov_US_EQUITY__US_EQUITY,cov_US_EQUITY__INTL_EQUITY,cov_US_EQUITY__US_BONDS,cov_US_EQUITY__INTL_BONDS,cov_US_EQUITY__US_REIT,cov_US_EQUITY__INTL_REIT,cov_US_EQUITY__GOLD,cov_US_EQUITY__BTC,cov_INTL_EQUITY__US_EQUITY,cov_INTL_EQUITY__INTL_EQUITY,cov_INTL_EQUITY__US_BONDS,cov_INTL_EQUITY__INTL_BONDS,cov_INTL_EQUITY__US_REIT,cov_INTL_EQUITY__INTL_REIT,cov_INTL_EQUITY__GOLD,cov_INTL_EQUITY__BTC,cov_US_BONDS__US_EQUITY,cov_US_BONDS__INTL_EQUITY,cov_US_BONDS__US_BONDS,cov_US_BONDS__INTL_BONDS,cov_US_BONDS__US_REIT,cov_US_BONDS__INTL_REIT,cov_US_BONDS__GOLD,cov_US_BONDS__BTC,cov_INTL_BONDS__US_EQUITY,cov_INTL_BONDS__INTL_EQUITY,cov_INTL_BONDS__US_BONDS,cov_INTL_BONDS__INTL_BONDS,cov_INTL_BONDS__US_REIT,cov_INTL_BONDS__INTL_REIT,cov_INTL_BONDS__GOLD,cov_INTL_BONDS__BTC,cov_US_REIT__US_EQUITY,cov_US_REIT__INTL_EQUITY,cov_US_REIT__US_BONDS,cov_US_REIT__INTL_BONDS,cov_US_REIT__US_REIT,cov_US_REIT__INTL_REIT,cov_US_REIT__GOLD,cov_US_REIT__BTC,cov_INTL_REIT__US_EQUITY,cov_INTL_REIT__INTL_EQUITY,cov_INTL_REIT__US_BONDS,cov_INTL_REIT__INTL_BONDS,cov_INTL_REIT__US_REIT,cov_INTL_REIT__INTL_REIT,cov_INTL_REIT__GOLD,cov_INTL_REIT__BTC,cov_GOLD__US_EQUITY,cov_GOLD__INTL_EQUITY,cov_GOLD__US_BONDS,cov_GOLD__INTL_BONDS,cov_GOLD__US_REIT,cov_GOLD__INTL_REIT,cov_GOLD__GOLD,cov_GOLD__BTC,cov_BTC__US_EQUITY,cov_BTC__INTL_EQUITY,cov_BTC__US_BONDS,cov_BTC__INTL_BONDS,cov_BTC__US_REIT,cov_BTC__INTL_REIT,cov_BTC__GOLD,cov_BTC__BTC
2017-03-28,1.8900633824411567e-05,1.5302098357397046e-05,-3.865071670458467e-06,-2.2537804094671737e-06,6.096261627047492e-06,1.0029159013031978e-05,-1.0962890399982389e-05,1.836334731236823e-05,1.5302098357397046e-05,3.0040696149767593e-05,-1.2248328367422954e-06,-6.335322354085613e-07,1.7793131295040402e-06,1.1371708302997694e-05,-4.516351758784027e-06,2.2286609557704174e-05,-3.865071670458467e-06,-1.2248328367422954e-06,3.1131670473041874e-06,1.7079012479047548e-06,6.659647189803043e-07,9.522707533096302e-07,6.614751300571768e-06,-5.383130477249871e-06,-2.2537804094671737e-06,-6.335322354085613e-07,1.7079012479047548e-06,2.2403679761638967e-06,5.730213051495131e-07,-1.1101548504533922e-07,3.995264703833354e-06,-9.879912466479623e-07,6.096261627047492e-06,1.7793131295040402e-06,6.659647189803043e-07,5.730213051495131e-07,2.5874076617764098e-05,9.920113764270255e-06,1.0359823354790978e-06,8.044304492513793e-06,1.0029159013031978e-05,1.1371708302997694e-05,9.522707533096302e-07,-1.1101548504533922e-07,9.920113764270255e-06,2.498304369873876e-05,7.102236686588599e-06,3.1630473419986306e-05,-1.0962890399982389e-05,-4.516351758784027e-06,6.614751300571768e-06,3.995264703833354e-06,1.0359823354790978e-06,7.102236686588599e-06,3.851761766494382e-05,3.237358806868888e-05,1.836334731236823e-05,2.2286609557704174e-05,-5.383130477249871e-06,-9.879912466479623e-07,8.044304492513793e-06,3.1630473419986306e-05,3.237358806868888e-05,0.0017415100641644014
2017-03-29,1.8952999597754285e-05,1.5080447064606109e-05,-3.23699741264974e-06,-1.2106786043668822e-06,6.295935096211169e-06,1.0616170586086502e-05,-1.1176909705373413e-05,1.4681901796475333e-05,1.5080447064606109e-05,3.0094927515546e-05,-1.3128629021159807e-06,-8.694670918415786e-07,1.6053231678849599e-06,1.1248777004227188e-05,-4.369529805290299e-06,2.3149791525350995e-05,-3.23699741264974e-06,-1.3128629021159807e-06,3.171735559788642e-06,2.066109530337359e-06,1.1091452967397442e-06,1.1252340836353267e-06,6.255080875220992e-06,-6.736028283500356e-06,-1.2106786043668822e-06,-8.694670918415786e-07,2.066109530337359e-06,3.2595329516047524e-06,1.3771871332673062e-06,4.159919771235222e-07,3.3208698720245803e-06,-4.7291136949726395e-06,6.295935096211169e-06,1.6053231678849599e-06,1.1091452967397442e-06,1.3771871332673062e-06,2.6125828144690232e-05,1.036518956548924e-05,7.962630110390099e-07,5.182990361889718e-06,1.0616170586086502e-05,1.1248777004227188e-05,1.1252340836353267e-06,4.159919771235222e-07,1.036518956548924e-05,2.5253323598053163e-05,6.731168870853571e-06,2.9689027558443164e-05,-1.1176909705373413e-05,-4.369529805290299e-06,6.255080875220992e-06,3.3208698720245803e-06,7.962630110390099e-07,6.731168870853571e-06,3.87404961641756e-05,3.4779929807855405e-05,1.4681901796475333e-05,2.3149791525350995e-05,-6.736028283500356e-06,-4.7291136949726395e-06,5.182990361889718e-06,2.9689027558443164e-05,3.4779929807855405e-05,0.0017552214299734895
2017-03-30,2.0049224607263443e-05,1.5893600848971334e-05,-3.240081951422016e-06,-1.0581035494891615e-06,6.376247134204746e-06,1.0909801060770485e-05,-1.1123852569953594e-05,1.6010761861847827e-05,1.5893600848971334e-05,3.0375006522132006e-05,-1.4714086121542582e-06,-9.86992021511322e-07,1.3640835513641504e-06,1.1392017524656079e-05,-4.50059821939129e-06,2.4746893811654274e-05,-3.240081951422016e-06,-1.4714086121542582e-06,3.0961747011710025e-06,1.954108060588949e-06,9.63439653015995e-07,1.0883453819569416e-06,6.172510452608217e-06,-6.444088446305056e-06,-1.0581035494891615e-06,-9.86992021511322e-07,1.954108060588949e-06,3.1160416515269463e-06,1.1735764827424095e-06,4.036168495669916e-07,3.206566516627873e-06,-4.107614502719991e-06,6.376247134204746e-06,1.3640835513641504e-06,9.63439653015995e-07,1.1735764827424095e-06,2.5851647659371084e-05,1.0317277374609097e-05,6.414803688722962e-07,5.849560279380888e-06,1.0909801060770485e-05,1.1392017524656079e-05,1.0883453819569416e-06,4.036168495669916e-07,1.0317277374609097e-05,2.5314764933317912e-05,6.706048410481509e-06,3.0186071496670023e-05,-1.1123852569953594e-05,-4.50059821939129e-06,6.172510452608217e-06,3.206566516627873e-06,6.414803688722962e-07,6.706048410481509e-06,3.865317019001341e-05,3.516673345888e-05,1.6010761861847827e-05,2.4746893811654274e-05,-6.444088446305056e-06,-4.107614502719991e-06,5.849560279380888e-06,3.0186071496670023e-05,3.516673345888e-05,0.001755675398312736
2017-03-31,2.1089734402130405e-05,1.7020391158071516e-05,-2.90856470240147e-06,-1.770678057524477e-07,7.735015562764762e-06,1.1850201241924588e-05,-1.0004497152054891e-05,1.8403926392359315e-05,1.7020391158071516e-05,3.148692006645122e-05,-1.21723104604147e-06,-1.4049832552006468e-07,2.821623348005252e-06,1.2089370377796662e-05,-3.7253114609056013e-06,2.6589756387463614e-05,-2.90856470240147e-06,-1.21723104604147e-06,3.100340266627972e-06,2.1306757670371043e-06,1.3829046938913392e-06,1.0772610649374832e-06,6.106307507997663e-06,-6.40627557956869e-06,-1.770678057524477e-07,-1.4049832552006468e-07,2.1306757670371043e-06,3.7551547628567646e-06,2.3102847627302925e-06,8.809730428310973e-07,3.7203524904511825e-06,-2.825056472882385e-06,7.735015562764762e-06,2.821623348005252e-06,1.3829046938913392e-06,2.3102847627302925e-06,2.762423612101139e-05,1.1504118688535071e-05,2.047145274470818e-06,8.878630983217533e-06,1.1850201241924588e-05,1.2089370377796662e-05,1.0772610649374832e-06,8.809730428310973e-07,1.1504118688535071e-05,2.5213192521821606e-05,6.422813076686014e-06,3.012976579477378e-05,-1.0004497152054891e-05,-3.7253114609056013e-06,6.106307507997663e-06,3.7203524904511825e-06,2.047145274470818e-06,6.422813076686014e-06,3.8095114667272124e-05,3.4721093208693824e-05,1.8403926392359315e-05,2.6589756387463614e-05,-6.40627557956869e-06,-2.825056472882385e-06,8.878630983217533e-06,3.012976579477378e-05,3.4721093208693824e-05,0.0017560036628116026
2017-04-03,2.106893381157839e-05,1.698067831981163e-05,-2.917549358879516e-06,-1.7458751523805426e-07,7.880264410670538e-06,1.1922485201150949e-05,-9.943442111446227e-06,1.9155547620141564e-05,1.698067831981163e-05,3.142667557611056e-05,-1.2162385646555995e-06,-1.42874680597587e-07,2.9975517226746735e-06,1.2183446163937205e-05,-3.6358050872071473e-06,2.7716678525298072e-05,-2.917549358879516e-06,-1.2162385646555995e-06,3.117599874927203e-06,2.123461818044775e-06,1.3275312528819505e-06,1.0573046486714972e-06,6.101153459351678e-06,-6.4405420297733465e-06,-1.7458751523805426e-07,-1.42874680597587e-07,2.123461818044775e-06,3.7581061504257413e-06,2.3392553358303346e-06,8.924116590134888e-07,3.7254278786618216e-06,-2.7740128324274298e-06,7.880264410670538e-06,2.9975517226746735e-06,1.3275312528819505e-06,2.3392553358303346e-06,2.7269874598320984e-05,1.1285304222274589e-05,1.796941537023491e-06,5.635439921877605e-06,1.1922485201150949e-05,1.2183446163937205e-05,1.0573046486714972e-06,8.924116590134888e-07,1.1285304222274589e-05,2.5085898129759424e-05,6.286963216461225e-06,2.8386730638389978e-05,-9.943442111446227e-06,-3.6358050872071473e-06,6.101153459351678e-06,3.7254278786618216e-06,1.796941537023491e-06,6.286963216461225e-06,3.796291703666032e-05,3.305014788777554e-05,1.9155547620141564e-05,2.7716678525298072e-05,-6.4405420297733465e-06,-2.7740128324274298e-06,5.635439921877605e-06,2.8386730638389978e-05,3.305014788777554e-05,0.0017349379387786566
2017-04-04,2.108033614208159e-05,1.730803116843606e-05,-2.8717926927025058e-06,-5.975514122595626e-08,8.221836760131085e-06,1.17405053715329e-05,-1.034181441669159e-05,2.188633552982917e-05,1.730803116843606e-05,3.511899604172639e-05,-1.3179282153750108e-06,4.7232201061651057e-07,5.855498994972407e-06,1.0449151540317722e-05,-7.782619974782806e-06,4.274329333286747e-05,-2.8717926927025058e-06,-1.3179282153750108e-06,2.950139883408031e-06,1.9191048145246758e-06,9.746707607305115e-07,1.1927946377789302e-06,6.310869553197421e-06,-1.120184560444083e-05,-5.975514122595626e-08,4.7232201061651057e-07,1.9191048145246758e-06,3.6543117930855438e-06,2.5136626061595465e-06,7.000160511217194e-07,3.1396371234016233e-06,-5.0558043229306564e-06,8.221836760131085e-06,5.855498994972407e-06,9.746707607305115e-07,2.5136626061595465e-06,2.9040565315965623e-05,1.008417202231495e-05,-1.2590085388851503e-06,1.0266222508089737e-05,1.17405053715329e-05,1.0449151540317722e-05,1.1927946377789302e-06,7.000160511217194e-07,1.008417202231495e-05,2.5855301351694404e-05,8.185524570257316e-06,2.356869073175084e-05,-1.034181441669159e-05,-7.782619974782806e-06,6.310869553197421e-06,3.1396371234016233e-06,-1.2590085388851503e-06,8.185524570257316e-06,4.2566594066586795e-05,1.8612626862493307e-05,2.188633552982917e-05,4.274329333286747e-05,-1.120184560444083e-05,-5.0558043229306564e-06,1.0266222508089737e-05,2.356869073175084e-05,1.8612626862493307e-05,0.0016850830803762677
2017-04-05,2.1148930151130412e-05,1.730803116843606e-05,-2.846416942257013e-06,-7.937257193117226e-08,7.844606275196414e-06,1.156996495295319e-05,-1.0181516024509613e-05,2.2451190003606624e-05,1.730803116843606e-05,3.511899604172639e-05,-1.3179282153750108e-06,4.7232201061651057e-07,5.855498994972407e-06,1.0449151540317722e-05,-7.782619974782806e-06,4.274329333286747e-05,-2.846416942257013e-06,-1.3179282153750108e-06,2.9414714898166252e-06,1.914041765572702e-06,8.62580008563962e-07,1.2087776631694773e-06,6.379595982219787e-06,-1.1209309228227177e-05,-7.937257193117226e-08,4.7232201061651057e-07,1.914041765572702e-06,3.659655591991873e-06,2.6182106555168654e-06,7.391801357850442e-07,3.092647420859742e-06,-5.191047706957757e-06,7.844606275196414e-06,5.855498994972407e-06,8.62580008563962e-07,2.6182106555168654e-06,3.107336275919391e-05,1.090178660694749e-05,-2.1548999782068667e-06,7.489000185376889e-06,1.156996495295319e-05,1.0449151540317722e-05,1.2087776631694773e-06,7.391801357850442e-07,1.090178660694749e-05,2.5933016985503235e-05,7.745708858173378e-06,2.3112137458002224e-05,-1.0181516024509613e-05,-7.782619974782806e-06,6.379595982219787e-06,3.092647420859742e-06,-2.1548999782068667e-06,7.745708858173378e-06,4.293627762237184e-05,2.0045621654815406e-05,2.2451190003606624e-05,4.274329333286747e-05,-1.1209309228227177e-05,-5.191047706957757e-06,7.489000185376889e-06,2.3112137458002224e-05,2.0045621654815406e-05,0.0016871403282558994
2017-04-06,2.2307936203205114e-05,2.0863325165513323e-05,-2.5181276518430435e-06,5.773242427820015e-07,1.038172277851203e-05,1.2251100290529672e-05,-9.899008439795146e-06,2.1736951224223565e-05,2.0863325165513323e-05,4.393542641900166e-05,-6.451809003471849e-07,1.9330578548490836e-06,1.2479787849811366e-05,1.21770224028174e-05,-7.1824053663726016e-06,4.215718480396471e-05,-2.5181276518430435e-06,-6.451809003471849e-07,2.9809790273545233e-06,2.0114687913784087e-06,1.3958956776767574e-06,1.3438704303537964e-06,6.4169992750602475e-06,-1.1154871995641174e-05,5.773242427820015e-07,1.9330578548490836e-06,2.0114687913784087e-06,3.885017854139243e-06,3.748786983675967e-06,1.029311457894345e-06,3.182128092823693e-06,-5.170476054053429e-06,1.038172277851203e-05,1.2479787849811366e-05,1.3958956776767574e-06,3.748786983675967e-06,3.5985027727829305e-05,1.2192394269313242e-05,-1.6841578122906796e-06,6.8151908613629835e-06,1.2251100290529672e-05,1.21770224028174e-05,1.3438704303537964e-06,1.029311457894345e-06,1.2192394269313242e-05,2.6270759667958697e-05,7.865645037708168e-06,2.2970057672321277e-05,-9.899008439795146e-06,-7.1824053663726016e-06,6.4169992750602475e-06,3.182128092823693e-06,-1.6841578122906796e-06,7.865645037708168e-06,4.297117840563017e-05,2.0076119441547285e-05,2.1736951224223565e-05,4.215718480396471e-05,-1.1154871995641174e-05,-5.170476054053429e-06,6.8151908613629835e-06,2.2970057672321277e-05,2.0076119441547285e-05,0.001686347912166342
2017-04-07,2.2820216592641898e-05,2.1049750937439345e-05,-2.5508254642934413e-06,3.196027177060674e-07,1.0577307022832019e-05,1.2061059215157654e-05,-1.0744435831589166e-05,1.6166148889407057e-05,2.1049750937439345e-05,4.399136575221064e-05,-6.561395240639508e-07,1.8461110928237345e-06,1.2624029209237822e-05,1.2187651964208593e-05,-7.487770575478054e-06,4.111212456434616e-05,-2.5508254642934413e-06,-6.561395240639508e-07,2.9829917445765908e-06,2.027378044842547e-06,1.377638682235317e-06,1.3496959383824602e-06,6.470779663335257e-06,-1.0876909603471548e-05,3.196027177060674e-07,1.8461110928237345e-06,2.027378044842547e-06,4.010741936900703e-06,3.608396436855364e-06,1.0790601708674264e-06,3.606131129735912e-06,-2.9324185749952725e-06,1.0577307022832019e-05,1.2624029209237822e-05,1.377638682235317e-06,3.608396436855364e-06,3.5611212775054515e-05,1.1630087333634484e-05,-2.02103568772896e-06,-1.340765637865078e-06,1.2061059215157654e-05,1.2187651964208593e-05,1.3496959383824602e-06,1.0790601708674264e-06,1.1630087333634484e-05,2.580644842125287e-05,8.163875581778034e-06,1.8452879474410828e-05,-1.0744435831589166e-05,-7.487770575478054e-06,6.470779663335257e-06,3.606131129735912e-06,-2.02103568772896e-06,8.163875581778034e-06,4.436596214003203e-05,2.9080173701256235e-05,1.6166148889407057e-05,4.111212456434616e-05,-1.0876909603471548e-05,-2.9324185749952725e-06,-1.340765637865078e-06,1.8452879474410828e-05,2.9080173701256235e-05,0.0016658781217509812
2017-04-10,2.2820631665649113e-05,2.104413220396962e-05,-2.5765601621426032e-06,3.9251970828801775e-07,1.048333384079869e-05,1.2114311154005107e-05,-1.0682077547383032e-05,1.519919784173242e-05,2.104413220396962e-05,4.399360127150213e-05,-6.588761985280168e-07,1.8137058266980734e-06,1.2668093575035285e-05,1.2174918804946355e-05,-7.497988446909305e-06,4.1468092375282435e-05,-2.5765601621426032e-06,-6.588761985280168e-07,2.90874582108836e-06,2.046752214625171e-06,1.3636153826232922e-06,1.4158401820236446e-06,6.5705531343557274e-06,-1.1484617293302803e-05,3.9251970828801775e-07,1.8137058266980734e-06,2.046752214625171e-06,4.475168333012674e-06,2.980096692614766e-06,1.2768587018797123e-06,3.777070239617446e-06,-8.137368826049112e-06,1.048333384079869e-05,1.2668093575035285e-05,1.3636153826232922e-06,2.980096692614766e-06,3.6459229853394155e-05,1.1353094919177301e-05,-2.267333858446377e-06,5.76417744224552e-06,1.2114311154005107e-05,1.2174918804946355e-05,1.4158401820236446e-06,1.2768587018797123e-06,1.1353094919177301e-05,2.5846035063308742e-05,8.165218743699436e-06,1.653736860139069e-05,-1.0682077547383032e-05,-7.497988446909305e-06,6.5705531343557274e-06,3.777070239617446e-06,-2.267333858446377e-06,8.165218743699436e-06,4.431452625267613e-05,2.7646518402345142e-05,1.519919784173242e-05,4.1468092375282435e-05,-1.1484617293302803e-05,-8.137368826049112e-06,5.76417744224552e-06,1.653736860139069e-05,2.7646518402345142e-05,0.001722178855033956
