Date,cov_US_EQUITY__US_EQUITY,cov_US_EQUITY__INTL_EQUITY,cov_US_EQUITY__US_BONDS,cov_US_EQUITY__INTL_BONDS,cov_US_EQUITY__US_REIT,cov_US_EQUITY__INTL_REIT,cov_US_EQUITY__GOLD,cov_US_EQUITY__BTC,cov_INTL_EQUITY__INTL_EQUITY,cov_INTL_EQUITY__US_BONDS,cov_INTL_EQUITY__INTL_BONDS,cov_INTL_EQUITY__US_REIT,cov_INTL_EQUITY__INTL_REIT,cov_INTL_EQUITY__GOLD,cov_INTL_EQUITY__BTC,cov_US_BONDS__US_BONDS,cov_US_BONDS__INTL_BONDS,cov_US_BONDS__US_REIT,cov_US_BONDS__INTL_REIT,cov_US_BONDS__GOLD,cov_US_BONDS__BTC,cov_INTL_BONDS__INTL_BONDS,cov_INTL_BONDS__US_REIT,cov_INTL_BONDS__INTL_REIT,cov_INTL_BONDS__GOLD,cov_INTL_BONDS__BTC,cov_US_REIT__US_REIT,cov_US_REIT__INTL_REIT,cov_US_REIT__GOLD,cov_US_REIT__BTC,cov_INTL_REIT__INTL_REIT,cov_INTL_REIT__GOLD,cov_INTL_REIT__BTC,cov_GOLD__GOLD,cov_GOLD__BTC,cov_BTC__BTC
2018-06-12,3.430411218519485e-05,3.606637483348513e-05,-5.144256696695401e-07,1.152495413177404e-06,1.5368152560797887e-05,2.5085315747086776e-05,8.004290802559274e-06,-2.67169735547989e-05,7.08925780821478e-05,5.394540081703742e-07,-6.202473768433953e-07,2.171341932444408e-05,4.585690765415473e-05,3.375357034817966e-05,-7.884388090427324e-05,1.3750364027494157e-06,3.878230863562841e-07,3.6946785566470693e-06,-3.877128967087109e-07,6.014471487691229e-07,1.797535051844931e-06,1.9749766365753705e-06,-2.3916086693406653e-06,-1.8789964762399467e-06,-1.053632073652509e-06,2.0010843272781776e-05,5.9585184424336364e-05,1.7315463459778682e-05,3.228741188334708e-06,-4.102994666140847e-05,3.765166502242736e-05,1.8492193093383763e-05,-6.656077611314063e-05,3.814465324249414e-05,5.320646170753672e-07,0.0016024243418609903
2018-06-13,3.771700361439825e-05,3.943362999117751e-05,-3.3686604959211015e-08,1.5363009424300937e-06,1.6246870841526223e-05,2.716012003780039e-05,9.923182548026508e-06,-3.434568108325188e-05,7.088386136011716e-05,1.050386751861025e-06,-7.532298963301803e-07,2.4418553654302487e-05,4.601720316290642e-05,3.408395182341833e-05,-0.00010410886863550051,1.442350552111895e-06,4.4751122763920914e-07,3.7982449357138446e-06,-7.471247714223409e-08,8.889245045285484e-07,9.179802838151847e-07,1.9395446578979357e-06,-2.0104353463652367e-06,-1.9354889218549987e-06,-1.0779027248521008e-06,1.6428215547577446e-05,5.879704544952169e-05,1.8890865993008806e-05,4.585250694495342e-06,-3.3205325075390364e-05,3.7844273773641085e-05,1.8773493817115113e-05,-8.124609974408706e-05,3.84902699721975e-05,-1.2079815677812924e-05,0.0015250147747075584
2018-06-14,3.719784357295157e-05,3.944960683266298e-05,-1.4356210908750295e-07,2.074127531632005e-06,1.2722710341276476e-05,2.6898810225040938e-05,1.0246606829397532e-05,-4.0195081047676644e-05,7.133320369779918e-05,1.154581364524502e-06,-4.353588834797585e-07,2.306935988567108e-05,4.614370408948621e-05,3.357790868999923e-05,-0.00010534408659605354,1.4416898746172352e-06,6.362854323269486e-07,2.725711863345236e-06,-1.0346816408119827e-07,8.461945401386797e-07,-6.371622106891534e-07,1.6310015736225963e-06,5.567711717816827e-07,-1.5767168826524103e-06,-1.7817663962293883e-06,2.1435801161662633e-05,3.959773032355457e-05,1.673318668124809e-05,8.388254340266194e-06,-6.83262747881348e-05,3.7743943268056384e-05,1.8805643269992957e-05,-8.45629759249307e-05,3.8835886701900825e-05,-6.875023229636137e-06,0.0014635617936974165
2018-06-15,3.682572551233031e-05,3.9192011069286316e-05,-4.672905355329436e-07,1.5464306446178507e-06,1.1468550499131178e-05,2.722886309692592e-05,9.909975987283719e-06,-4.821484474001868e-05,7.117172261277639e-05,9.074887745215741e-07,-8.024641998386195e-07,2.2106685692042705e-05,4.633454802139906e-05,3.3377496486893294e-05,-0.00010849950977194591,1.191460543482234e-06,1.796830687075302e-07,1.7636839509215803e-06,2.3505802337665482e-07,5.087941262103525e-07,-1.088641044232581e-05,8.828747759349305e-07,-1.2115750388327306e-06,-1.1046237801565512e-06,-2.262648177795496e-06,9.80527670223716e-06,3.590108878778301e-05,1.805676644257948e-05,7.070647236680694e-06,-0.00010880292335420838,3.7535310626930094e-05,1.9031318394420442e-05,-8.280537531039229e-05,3.859454635046705e-05,-9.488048910609456e-06,0.0016317314183931862
2018-06-18,3.750767581511253e-05,3.889801942961945e-05,-5.141252149009004e-07,1.379061106232602e-06,1.051158643484878e-05,2.7319350867632705e-05,6.482605006904206e-06,-3.460306319119694e-05,6.898386649348897e-05,1.0146203965662801e-06,-6.026954862505271e-07,2.2212079576160653e-05,4.67683652741694e-05,2.736516235961879e-05,-0.00011587833194617052,1.1914113534490636e-06,1.8638411929748593e-07,1.8409433599832664e-06,2.110832003133051e-07,1.0255130773134779e-06,-1.1764488364596184e-05,9.16915871591429e-07,-9.59774408909297e-07,-1.1529012395967169e-06,-1.008522203410156e-06,6.547861258174288e-06,3.7203211743845015e-05,1.799253341797926e-05,1.0886251029126309e-05,-0.00012810448122115833,3.7450728134071594e-05,2.0106579223108767e-05,-8.06906205483181e-05,3.158315540614218e-05,-8.278725511350193e-05,0.001902437602788162
2018-06-19,3.751061812669194e-05,3.823888416513236e-05,-5.239577841319856e-07,1.5667995113533752e-06,9.925823894857005e-06,2.6935617743354444e-05,6.229081533370966e-06,-2.951943000834976e-05,6.684607726600001e-05,1.0702810138144493e-06,-3.422110655281844e-07,2.1849553934566223e-05,4.5899070033553354e-05,2.6584305427878527e-05,-0.00010228419453029338,1.193496522281602e-06,1.6553680688219892e-07,1.9124418987525518e-06,2.4886630195880647e-07,1.0475152528450663e-06,-1.2235250917659592e-05,9.411495173971933e-07,-1.1625703462703535e-06,-1.1072684470739324e-06,-9.200279657975662e-07,5.356332062693738e-06,3.823143064790181e-05,1.8111129398871318e-05,1.0783180875847526e-05,-0.00012785038800614383,3.71621813184703e-05,1.9796221288839834e-05,-7.56635254850871e-05,3.1298727039452734e-05,-7.787705150166086e-05,0.0018198539752316122
2018-06-20,3.7679106603697444e-05,3.6883186951546304e-05,-6.381157176698489e-07,1.31731077729537e-06,7.920333589656423e-06,2.610866434486235e-05,6.469992461288216e-06,-3.115968441335498e-05,6.173636325357265e-05,1.4089920063616164e-06,-1.2282360612037764e-08,2.0515238282286046e-05,4.182357366933248e-05,2.5766679358151972e-05,-0.00010127126988836528,1.2498541428030658e-06,2.7385184655137166e-07,2.638818381653737e-06,4.20772497897376e-07,9.248596051474715e-07,-1.1564989945273043e-05,1.1348977863540608e-06,-2.2629869452976706e-08,-1.0064142575931913e-06,-1.15937797122681e-06,6.509039536880488e-06,4.304670686098328e-05,1.6251605762386684e-05,9.138124578446293e-06,-0.00012161694791690565,3.4034057221926876e-05,1.9364560873952283e-05,-7.577490984751841e-05,3.156476638811824e-05,-7.936974977148958e-05,0.0018265528966947312
2018-06-21,3.752724390395019e-05,3.6356539408835194e-05,-3.510549673586954e-07,1.4798743764189705e-06,7.3877797306774135e-06,2.5389636802137006e-05,6.530974784995232e-06,-3.0485042891420515e-05,6.263849840589413e-05,1.170162372770042e-06,-6.217839536615489e-07,1.7212583963209298e-05,4.322112947285994e-05,2.7950213731762484e-05,-0.00010510596214635848,1.2656260140011205e-06,4.973273814576382e-07,4.304067528483856e-06,1.9659727952982883e-08,-8.253858003671744e-08,-1.004708802149692e-05,1.4653811944296201e-06,1.1734450255359563e-06,-1.9098894269260845e-06,-2.072640959336746e-06,8.441809483995931e-06,4.195588662980938e-05,1.1654014431521869e-05,8.299784937715987e-06,-0.00011595679846725388,3.617868513672675e-05,2.246561225224988e-05,-8.138574658035272e-05,3.2965597124657046e-05,-8.410318767600925e-05,0.0018375275549048808
2018-06-22,3.5398898168065356e-05,3.3824426426758955e-05,-5.637469549666981e-07,1.3720413694420576e-06,8.86153315403911e-06,2.4069311128027387e-05,5.269165823726263e-06,-2.861092997158754e-05,6.0200902603708314e-05,1.5027873051749655e-06,-3.1155766173387337e-07,1.9160114720540298e-05,4.259569031107084e-05,2.743582058956176e-05,-0.00011069548929207543,1.8410236576110534e-06,9.332932775264648e-07,4.649179240421971e-06,8.508136072567617e-07,7.9666829860664e-07,-1.782565221769309e-05,1.7944146279764455e-06,1.3962414824093854e-06,-1.2556670086673799e-06,-1.383852719152123e-06,2.572353720361473e-06,4.100099681080316e-05,1.2887601043772302e-05,9.50684639703737e-06,-0.00011989578765269814,3.69142198561226e-05,2.33055743848229e-05,-9.3081361326814e-05,3.3911363273481617e-05,-9.641380736935946e-05,0.0019422285833767777
2018-06-25,3.638137806962963e-05,3.43548605925937e-05,-3.2003317903614817e-07,1.608069536203706e-06,7.082546189462949e-06,2.414951753068666e-05,5.0280096966970535e-06,2.2551215347661174e-06,5.574060761583539e-05,1.4457319889117638e-06,2.761511972497569e-07,1.3842535995208938e-05,3.9471997800772286e-05,2.6018892244968804e-05,-2.2360549078291856e-05,1.8939828295716836e-06,1.010134049515553e-06,4.034730511968051e-06,7.44851901809896e-07,6.857119881468987e-07,-7.320807662531828e-06,1.806484699655615e-06,1.3913667604198986e-06,-9.2929890309669e-07,-1.3170148128076182e-06,3.0377210089593374e-06,4.022269803535063e-05,9.835288671959407e-06,8.762381824925246e-06,-0.00010999667534663869,3.480773808179293e-05,2.2427376916137855e-05,-4.274272301974021e-05,3.362174943393047e-05,-8.456159715680062e-05,0.0018297686227329722
2018-06-26,3.1460475950090267e-05,2.8192726071446707e-05,-6.495840463578547e-07,7.790384479652973e-07,8.38188898740691e-06,2.2993982238546184e-05,5.488379743916943e-06,6.943854780438578e-06,4.823535193889151e-05,1.071989647417194e-06,-6.324024198147166e-07,1.4685472081746266e-05,3.7404626942405925e-05,2.6090321983148524e-05,-1.4970476381708487e-05,1.8790902024379535e-06,9.785036647683101e-07,3.977191230674907e-06,5.531031203909392e-07,6.234358347082371e-07,-6.726842498059751e-06,1.74633281942034e-06,1.129115471859706e-06,-1.5046305032532906e-06,-1.5493618238072627e-06,4.759492711012254e-06,4.279107904537118e-05,1.2443764506558666e-05,1.0516070539535329e-05,-0.00011687338147243715,3.6358662053064294e-05,2.4019054737251222e-05,-4.6102649499982395e-05,3.478650857721877e-05,-8.863205705564637e-05,0.0018362215656349955
2018-06-27,3.176182137471657e-05,2.905941840295984e-05,-7.383268423490087e-07,7.908508353620284e-07,7.482547995488481e-06,2.3651795019191062e-05,7.4060536258333135e-06,1.450575190050757e-05,4.97823210465936e-05,1.1720981376285345e-06,-6.714491278726038e-07,1.3802786990973702e-05,3.896795625833899e-05,2.8378320214999836e-05,-6.317483439692639e-06,1.7717083990218365e-06,1.0024616549266218e-06,3.60181673345487e-06,4.828494893559391e-07,1.271360067063187e-06,-4.03318501347092e-06,1.7411578019178884e-06,1.225423573015429e-06,-1.5042162401390836e-06,-1.723384703031809e-06,4.04476816824986e-06,4.240517060118486e-05,1.1072601169942118e-05,1.0607739586243436e-05,-0.00011584672880022139,3.7680443805234985e-05,2.708381155963481e-05,-3.414577753208015e-05,3.597604036291394e-05,-8.52013467438423e-05,0.0018446374036688925
2018-06-28,3.018802717927428e-05,2.4913900831943515e-05,-2.34241392013784e-07,1.4157486683065495e-06,8.249200544359922e-06,1.829778032480396e-05,5.01560240837271e-06,1.0644211124015551e-05,4.681238283728135e-05,1.96417667710054e-06,-7.295703747795724e-08,1.0549020866685267e-05,3.3840181320556674e-05,2.6088880132637698e-05,8.393890861649269e-07,1.6463525735341767e-06,8.72900797614262e-07,3.711616556069976e-06,1.5929041211654063e-06,1.7669753385039925e-06,-3.964096039549293e-06,1.631069408087335e-06,1.6158687468449602e-06,-5.609982496510493e-07,-1.302258366554511e-06,3.29464883646896e-06,4.552951235622008e-05,7.727335611593753e-06,9.114151207588772e-06,-0.00012545994773289435,2.9599118003083327e-05,2.3475675197457608e-05,-2.771888706588241e-05,3.4365085882573704e-05,-8.233187980802787e-05,0.0018729345817042615
2018-06-29,2.983525497367165e-05,2.4440309717716646e-05,7.173288780705936e-08,2.2029888222477027e-06,4.715276922181614e-06,1.6579872048947998e-05,5.989224629552072e-06,2.266148770651974e-05,4.663416497232284e-05,1.994535758328962e-06,-3.101261829785561e-08,9.516572702688179e-06,3.3535018438222015e-05,2.634292235016765e-05,4.773201953078924e-06,1.6972233764896478e-06,1.0338534132870885e-06,3.690901234621216e-06,1.4192802808132782e-06,1.7979600386819577e-06,-4.2452547286026766e-06,2.125402478821723e-06,1.2691908949403923e-06,-1.1658813556061736e-06,-1.139306511637213e-06,3.5354797508609322e-06,4.023797483805454e-05,6.750880609662903e-06,1.0325366048772362e-05,-0.00010403508942574088,2.9984807258957485e-05,2.3611725433101175e-05,-2.2548826849663023e-05,3.410135955531985e-05,-8.742396857892315e-05,0.0017888028574984875
2018-07-02,3.116168632253813e-05,2.403567735589826e-05,2.5388737758241855e-07,2.295339991628302e-06,8.943508160459506e-06,1.6572961152392976e-05,6.255915701536266e-06,7.816415856223361e-06,4.3254916927463064e-05,1.6443287215996754e-06,-8.132360358150132e-08,8.307672851074958e-06,3.173471791406088e-05,2.464876584729432e-05,-1.5456980618809156e-05,1.6974533842973888e-06,1.0446734041819107e-06,4.278358677217843e-06,1.266715417508795e-06,1.6989175054589794e-06,-8.36654511539477e-06,2.131692385893505e-06,1.5640879162214127e-06,-1.1777547684321088e-06,-1.1309322944746759e-06,2.3454204496024988e-06,5.3714329069228234e-05,6.7704991181257744e-06,1.1212757297204154e-05,-0.0001507842458143652,2.9057360638010327e-05,2.278042130365749e-05,-3.5211813334413815e-05,3.3412369764645346e-05,-0.00010180879730984445,0.0017799379092077543
2018-07-03,3.087896238583238e-05,2.5645316382173436e-05,4.509273655416786e-07,2.0981071195195153e-06,9.521690295884792e-06,1.7881855778287468e-05,8.061379530673978e-06,8.971243093972083e-07,3.775151214518935e-05,1.2504967777262863e-06,9.27013195389466e-07,4.860820876372113e-06,2.9466243528614116e-05,2.0097504243919827e-05,1.8745338673187226e-05,1.7048947940678413e-06,1.1593477224116256e-06,3.844566005418213e-06,1.3852837949285344e-06,1.579657035315745e-06,-4.576619482863225e-06,1.9976853713877945e-06,1.972290718813673e-06,-4.268788626772655e-07,-5.067812597150239e-08,-2.319111459596342e-06,5.253849173116113e-05,3.874179474476102e-06,7.277874402473801e-06,-0.0001364140952499839,3.033726343557908e-05,2.2532174231736257e-05,-1.0529180121637483e-05,3.084475226152196e-05,-6.574523849347568e-05,0.001617959581995462
2018-07-05,3.1200458039722354e-05,2.441561055664075e-05,9.305251156532318e-07,1.3686250151564685e-06,1.0187207773590344e-05,1.7671277294956098e-05,8.444078311009535e-06,-3.2714383324895104e-06,3.967680711304103e-05,1.0090081943267799e-06,1.6562925289227705e-06,5.436199275709705e-06,3.050432306032654e-05,2.1403103919955464e-05,2.18666364870424e-05,1.5070104733122194e-06,1.2527974174632596e-06,3.0479363698712036e-06,9.377701590030701e-07,5.626898061100347e-07,-3.4428137818768237e-06,2.1240579990629883e-06,2.77737324032014e-06,2.2349452133879265e-07,1.1353456993841492e-06,-2.372979984683342e-06,5.0410259453178085e-05,3.176948474318464e-06,4.959096255408926e-06,-0.00013063838496795482,3.045571357923334e-05,2.2049623726993477e-05,-6.725086245958478e-06,2.853974016050942e-05,-5.792504035298361e-05,0.0016128233981264704
2018-07-06,2.8747655716379046e-05,1.982054572915223e-05,1.0271081266471587e-06,1.4530953619824868e-06,7.520264832359132e-06,1.691420718000635e-05,8.041296319745935e-06,-1.394522960529223e-05,3.360092811892891e-05,5.028358845284138e-07,1.0429702270984076e-06,-1.5170777273783468e-06,2.8108281427670314e-05,1.961460264954627e-05,1.2917016897816524e-05,1.6896330210925946e-06,1.4588119826687386e-06,3.683933088581948e-06,1.2328628503415963e-06,8.590747294319752e-07,-6.019660536308744e-06,2.356221438475185e-06,3.4654669784545585e-06,5.474564800437299e-07,1.4642230950729854e-06,-5.3709399545878125e-06,4.90228336396237e-05,3.1093642231012985e-06,5.32014620278577e-06,-0.00015078057710859856,3.0599533386708726e-05,2.232448687923985e-05,-1.428451349490974e-05,2.8895718826010295e-05,-6.418778015907462e-05,0.0016145593117093493
2018-07-09,2.6591753766826323e-05,1.6716265919112682e-05,7.663857301716902e-07,1.7667435108646343e-06,5.877124108033571e-06,1.3712001115402987e-05,7.708068356399611e-06,-2.813907693807412e-05,3.196287237365505e-05,6.502167878761878e-08,5.26036319068217e-07,-2.754712132743184e-06,2.673366697422718e-05,2.097198271871517e-05,2.194895102576659e-05,1.6594777879399488e-06,1.51808555759614e-06,3.460357769182388e-06,7.742937848581044e-07,7.782922369700332e-07,-8.385566075368155e-06,2.6418649918285852e-06,3.3185980389034137e-06,-9.356280886257694e-08,8.843281796065448e-07,-1.3385443036307545e-05,4.8220075840939014e-05,1.9582447061854247e-06,5.798199574221608e-06,-0.00014985643866400169,2.954167626933384e-05,2.3929124654068904e-05,-1.688355252158109e-06,3.0036138324754905e-05,-4.7262511011626815e-05,0.0018277929208355642
2018-07-10,2.282997688948484e-05,1.4261509677744434e-05,9.402804400305995e-07,1.0208395902049941e-06,9.367122252835453e-06,1.2403470007650105e-05,6.835519896982381e-06,-3.660655473414348e-05,3.053513305164051e-05,3.4475422320467244e-08,-1.0891682330617394e-07,-5.540660722047585e-07,2.6208020300183213e-05,2.0494760237094767e-05,1.3352444405447528e-05,1.7705669666147997e-06,1.6751599273835645e-06,3.3625189551584064e-06,5.632799976495925e-07,7.423961445865503e-07,-5.4539306513997054e-06,2.6201238203974657e-06,4.075952006483777e-06,-6.324269019780563e-07,6.328658778421256e-07,-1.2450300713542928e-05,4.501606117511462e-05,3.0275327780491304e-06,6.567079127378759e-06,-0.00014064683822076355,2.9705284416993633e-05,2.379934707612669e-05,-1.0423131785297725e-05,2.9882530874653525e-05,-5.085206149897588e-05,0.001862899260831388
2018-07-11,2.2205198414934858e-05,1.3947672314083925e-05,1.070726080054499e-06,1.1365259651659006e-06,8.93496658315161e-06,1.2691059729031523e-05,7.080354942532443e-06,-2.455035078179364e-05,3.040309629800528e-05,9.747667122959461e-08,-1.991362626354259e-08,-9.714776358543935e-07,2.6358749453262024e-05,2.0702791387781522e-05,1.6792855205186274e-05,1.743580353531861e-06,1.647961574849937e-06,3.472491115502885e-06,5.026172826556613e-07,6.828960678900393e-07,-7.713326522353923e-06,2.6359669204592622e-06,3.914316408903841e-06,-6.781175456709313e-07,6.901201631526063e-07,-1.783784429764732e-05,4.628426222414869e-05,3.1774270478256956e-06,6.071146882581798e-06,-0.00011184652333540931,2.957443891829935e-05,2.3707462316050323e-05,-1.6612841897692145e-05,3.006901608573036e-05,-6.426285555838216e-05,0.0018974039414530407
2018-07-12,1.958692649046705e-05,7.880718651687388e-06,1.1436385765851781e-06,1.1529625649633646e-06,7.790731026529287e-06,8.088269410781032e-06,2.9568855555337966e-06,-2.268778151620024e-05,1.635242914664185e-05,2.404566897894989e-07,2.539674919521778e-08,-3.653182930250541e-06,1.5772021388960472e-05,1.1137487956966093e-05,2.035933706092747e-05,1.832295245670499e-06,1.6222608272409057e-06,3.6103325596342134e-06,3.558964007115911e-07,8.346490302994338e-07,-5.146641164023615e-06,2.6428857018234666e-06,3.89201935630847e-06,-5.727534118057373e-07,7.057344502870568e-07,-1.857795141037504e-05,4.590797507000286e-05,8.448785681915594e-07,4.312233151710033e-06,-0.00010797445711773843,2.2315719506217802e-05,1.6346754511246036e-05,-2.1270996498910072e-05,2.3590062848199155e-05,-6.026403620379525e-05,0.0019716401142580247
2018-07-13,1.8508060036884135e-05,1.124718784353781e-05,-9.143530471767657e-08,6.491909064139679e-07,9.644086857961097e-06,1.1307232276781334e-05,1.5374561022105456e-06,8.472835432122188e-06,3.019363982193892e-05,-2.081217907624581e-06,-7.346229803924601e-07,3.2660160901671953e-06,2.7314271400942864e-05,1.0473133756850024e-05,8.220761693478739e-05,1.9848915712678342e-06,1.637077947201172e-06,2.509951401022827e-06,-1.4347341176787931e-06,5.01721521993964e-07,-9.826835762687984e-06,2.631021091340743e-06,3.5407346025742864e-06,-1.137356156551875e-06,5.308219408032171e-07,-1.926528810565715e-05,4.935155917601162e-05,6.5778532439128026e-06,4.0931133254227116e-06,-7.850443519419632e-05,3.185155902655966e-05,1.606560330572003e-05,2.68082251794092e-05,2.2788201687642413e-05,-5.254911196966295e-05,0.002111106711948734
2018-07-16,1.899921605920836e-05,1.2043904875020785e-05,-2.2817932574025196e-07,6.146660954839694e-07,9.892436277952476e-06,1.1519535192354409e-05,3.972083623279115e-06,5.495587955813513e-06,3.138675995318522e-05,-2.383331536311031e-06,-8.821708263880957e-07,3.927993611380075e-06,2.7598354125473173e-05,1.5031299940939115e-05,7.68721574091789e-05,1.9580021292283467e-06,1.5726308379163164e-06,2.6504385248169972e-06,-1.5426240983566903e-06,3.164848647599427e-07,-9.407277040018367e-06,2.549015773965329e-06,3.762269501036006e-06,-1.207894281867692e-06,9.212730092340951e-07,-1.952268680065314e-05,4.8800648626780074e-05,6.842624645428436e-06,3.734543609441904e-06,-7.868888775329566e-05,3.190669434637163e-05,1.7487887869462817e-05,2.5213908725922267e-05,3.112116507991312e-05,-6.420308623291813e-05,0.0021265744852968253
2018-07-17,2.093489623409764e-05,1.2926099184785118e-05,-5.335202330776916e-07,6.050638939772117e-07,1.1468580388476358e-05,1.1078371184364496e-05,4.251742257335089e-06,2.046214847772148e-06,3.1776211080667026e-05,-2.4935336409645808e-06,-8.726064733815918e-07,4.75084525152362e-06,2.7424347863347327e-05,1.5136946176662719e-05,7.341548858235462e-05,1.939680031842403e-06,1.5421381996751274e-06,2.1618423025037056e-06,-1.5351535463927886e-06,3.224443670440333e-07,-4.536151993163876e-06,2.53365499657265e-06,3.6389287350106287e-06,-1.2356106530912355e-06,9.439913979423537e-07,-1.7422542089453516e-05,4.921792903120394e-05,6.259196448113486e-06,4.142986465687126e-06,-6.588035791067664e-05,3.194920111493821e-05,1.7470934990786922e-05,3.00428371738235e-05,3.1123856843365655e-05,-6.796023659909323e-05,0.0018511199058615741
2018-07-18,2.320842470261354e-05,1.745431279925e-05,-9.992932008509628e-07,4.6117635461514795e-07,9.639205274131996e-06,1.3077592499831572e-05,1.290254748811816e-05,-2.046107330539387e-05,3.897110269677973e-05,-3.306228624669152e-06,-1.3833771489619673e-06,5.801593608105542e-07,3.0501713882771732e-05,2.544537409214564e-05,5.973766893997592e-05,2.0278526168968103e-06,1.5857496053546596e-06,2.5698522808426494e-06,-1.8877070639860982e-06,-1.013477462353892e-06,-1.8889310189752232e-06,2.515206453266862e-06,3.689921108192422e-06,-1.4733105572981793e-06,-4.542208862193846e-07,-1.2169428878888976e-05,5.0537600188148456e-05,4.389157453098308e-06,-4.817967551849393e-06,-3.876832874335974e-05,3.325867484923413e-05,2.1645700205340582e-05,2.5698206281992976e-05,3.77755906561819e-05,-3.539622145281514e-05,0.0015419548528756509
2018-07-19,2.6501498910595033e-05,1.973002508360115e-05,-7.38611481368482e-07,1.1841926127836206e-07,1.3425650009098536e-05,1.5332236838487046e-05,1.2538998146251556e-05,-1.9470084657357965e-05,4.048363990636801e-05,-3.1496516379907112e-06,-1.554493741671402e-06,2.8216564146164177e-06,3.1929075066234626e-05,2.5206662601957574e-05,6.0738677248927695e-05,2.039247438573935e-06,1.5843947596549612e-06,2.7225005013852105e-06,-1.7604842750171784e-06,-1.0373464171382245e-06,-1.686522090911752e-06,2.4789728421878743e-06,3.7061250278746905e-06,-1.5650013990509884e-06,-4.3007737625290896e-07,-1.261837328024346e-05,5.255009110849479e-05,6.165740130199432e-06,-5.1578335002917156e-06,-3.565574983826506e-05,3.4518044059657694e-05,2.142402480176828e-05,2.7064273343278696e-05,3.7813117170278314e-05,-3.557148747519631e-05,0.001540590193199408
2018-07-20,2.6197129809350057e-05,2.016565970797414e-05,-3.541091512769538e-07,5.550290714102859e-07,1.6805081917581824e-05,1.5836254978243135e-05,1.3111142238897115e-05,-1.0967501016547032e-05,4.194227852006685e-05,-2.7952114310996e-06,-1.3115526395461598e-06,6.703747980584865e-06,3.3787179062996046e-05,2.7103343894540023e-05,7.350356851405112e-05,1.946667798951939e-06,1.4099462822244368e-06,2.2420439877975182e-06,-1.2763193496922937e-06,-5.801101354703032e-07,-1.5927674296007862e-06,2.214389438258856e-06,2.4925168377761963e-06,-1.2128612108391534e-06,-1.1894182438014754e-07,-1.4422365446786151e-05,5.153860252477094e-05,1.1371172159380937e-05,-1.3895894439182739e-07,-2.5648117104387767e-05,3.68790439379276e-05,2.384080083262484e-05,4.387467361603268e-05,4.027931504331119e-05,-1.9034544936508947e-05,0.0016016667018273782
2018-07-23,2.6425628282054704e-05,2.1182504692266655e-05,-2.256629773451529e-07,8.175760224420623e-07,1.6558553193883344e-05,1.6658326520582116e-05,1.4067232953986233e-05,-1.663632396262913e-05,4.2723644646826646e-05,-1.7011794027664824e-06,3.985062004110221e-07,9.246289764015046e-06,3.3132647749821616e-05,2.708520524542138e-05,6.408395607920699e-05,1.945966628682691e-06,1.4819392919916254e-06,1.5955565628880969e-06,-2.1235367350630087e-07,5.536111366268226e-07,-6.9852861323731815e-06,2.437678340921839e-06,1.6826200135862663e-06,3.5575136142320985e-07,1.597873507303985e-06,-2.322312670630203e-05,4.8266156359379276e-05,1.4677165175079906e-05,2.9835600607747248e-06,-3.489979082117559e-05,3.486811959088862e-05,2.2358110091711374e-05,4.16902841289824e-05,3.940303577500945e-05,-2.4712677812878592e-05,0.001675560428862476
2018-07-24,2.640149743974351e-05,2.183481351772497e-05,1.2317490143553017e-08,9.431462543755791e-07,1.623107616760112e-05,1.721790801809299e-05,1.4798158568319794e-05,-1.8517139956379354e-05,4.4654588890293534e-05,-2.197323422668992e-06,-1.9265489202827508e-07,6.9836965604655335e-06,3.334614880785519e-05,2.783010494221095e-05,7.601504339239883e-05,1.400622721772992e-06,1.0942378208886835e-06,1.4521975167953196e-06,-1.0758494485186912e-06,-4.3286737541893047e-07,-2.4460187079370657e-07,2.1859138518315276e-06,1.7941016218743275e-06,-3.5812908483110783e-07,7.321770576462857e-07,-1.9011321932087323e-05,5.013674707297647e-05,1.3555988189818397e-05,1.2543165777681878e-06,-3.8317463647557656e-05,3.3919860471650114e-05,2.1484900092443443e-05,5.479523554949451e-05,3.87508434095239e-05,-8.52186204825072e-06,0.0016063561975644869
2018-07-25,2.5218267913870195e-05,2.0120158965940814e-05,-3.25173058132884e-07,7.609009697030063e-07,1.739932011058998e-05,1.63996761688765e-05,1.4795291978697987e-05,-3.948546238923328e-05,4.251969637621857e-05,-2.57624753371344e-06,-3.0897614837990164e-07,7.952513384080682e-06,3.269522796312049e-05,2.805122295262202e-05,4.345977685257832e-05,1.339036027717314e-06,1.0887787026445733e-06,1.5574480023318897e-06,-1.1408668957027325e-06,-3.6276554704125554e-07,-6.908331338609136e-06,2.22026116826038e-06,1.6681854744271346e-06,-2.582663729277773e-07,8.26885578530992e-07,-2.3157255144054225e-05,5.048201963339449e-05,1.3256968228302306e-05,7.90899345702773e-07,-1.3124635507345929e-05,3.417153260961918e-05,2.1827267597063465e-05,3.69789664327146e-05,3.88958846679221e-05,-9.969508684866049e-06,0.001248222980007163
